Name,ID,Rating,Preferred,Age,Acceleration,Aggression,Agility,Attacking_Position,Balance,Ball_Control,Composure,Crossing,Curve,Dribbling,Finishing,Freekick_Accuracy,GK_Diving,GK_Handling,GK_Kicking,GK_Positioning,GK_Reflexes,Heading,Interceptions,Jumping,Long_Pass,Long_Shots,Marking,Penalties,Reactions,Short_Pass,Shot_Power,Sliding_Tackle,Sprint,Stamina,Standing_Tackle,Strength,Vision,Volleys
J. Espericueta,205491,65,CM,23,69,0,70,61,63,69,72,0,74,69,0,0,0,0,0,0,0,0,0,0,70,72,0,0,58,71,72,0,0,46,0,0,66,0
H. Guy,153269,65,CM,33,62,0,66,65,67,66,54,0,54,62,0,0,0,0,0,0,0,0,0,0,62,57,0,0,63,68,64,0,0,82,0,0,60,0
Jeong Hyuk,191669,65,CM,32,52,0,88,57,75,65,59,0,74,61,0,0,0,0,0,0,0,0,0,0,65,66,0,0,65,68,66,0,0,53,0,0,68,0
J. Ness,194998,65,CM,27,43,0,70,58,73,65,67,0,53,60,0,0,0,0,0,0,0,0,0,0,65,55,0,0,63,63,66,0,0,73,0,0,68,0
C. Mandouki,240057,65,CM,26,59,0,60,63,67,65,61,0,56,64,0,0,0,0,0,0,0,0,0,0,64,54,0,0,63,65,60,0,0,72,0,0,65,0
Shim Dong Woon,207546,65,CM,28,86,0,85,75,89,68,66,0,41,73,0,0,0,0,0,0,0,0,0,0,58,57,0,0,59,64,58,0,0,74,0,0,66,0
M. Lundemo,221631,65,CM,24,55,0,63,64,51,65,61,0,63,64,0,0,0,0,0,0,0,0,0,0,64,56,0,0,61,67,65,0,0,74,0,0,67,0
S. Daham,228544,65,CM,22,73,0,79,61,72,65,65,0,60,63,0,0,0,0,0,0,0,0,0,0,68,44,0,0,58,69,62,0,0,74,0,0,64,0
E. Upson,171970,65,CM,28,59,0,72,57,74,66,67,0,66,64,0,0,0,0,0,0,0,0,0,0,62,64,0,0,56,64,62,0,0,88,0,0,69,0
D. Gazdag,238277,65,CM,22,71,0,70,48,66,67,60,0,59,68,0,0,0,0,0,0,0,0,0,0,68,60,0,0,70,71,61,0,0,57,0,0,70,0
A. Annan,179909,65,CM,31,78,0,77,51,84,61,77,0,61,54,0,0,0,0,0,0,0,0,0,0,63,53,0,0,62,60,65,0,0,67,0,0,52,0
M. Bruccini,178120,65,CM,32,70,0,66,68,66,66,60,0,68,63,0,0,0,0,0,0,0,0,0,0,62,68,0,0,66,65,68,0,0,72,0,0,55,0
J. Amoah,228810,65,CM,23,68,0,74,65,71,70,69,0,54,73,0,0,0,0,0,0,0,0,0,0,60,46,0,0,58,70,49,0,0,42,0,0,68,0
P. González,210123,65,CM,25,67,0,63,61,67,64,68,0,68,60,0,0,0,0,0,0,0,0,0,0,62,47,0,0,62,67,64,0,0,72,0,0,67,0
R. Amin,228299,65,CM,22,50,0,73,45,74,69,63,0,65,64,0,0,0,0,0,0,0,0,0,0,71,63,0,0,63,67,66,0,0,73,0,0,61,0
S. Calvano,202444,65,CM,24,69,0,57,49,65,70,56,0,52,62,0,0,0,0,0,0,0,0,0,0,69,60,0,0,62,71,61,0,0,60,0,0,68,0
J. Kauko,216273,65,CM,27,44,0,59,66,64,64,67,0,37,57,0,0,0,0,0,0,0,0,0,0,62,45,0,0,71,68,59,0,0,86,0,0,58,0
J. Rodríguez,214485,65,CM,25,76,0,74,68,63,62,66,0,37,59,0,0,0,0,0,0,0,0,0,0,67,56,0,0,52,72,54,0,0,79,0,0,77,0
Grego Sierra,224981,65,CM,25,55,0,50,59,63,62,54,0,26,60,0,0,0,0,0,0,0,0,0,0,63,61,0,0,68,65,49,0,0,66,0,0,62,0
J. Sabbatini,229845,65,CM,30,70,0,72,66,74,72,62,0,62,65,0,0,0,0,0,0,0,0,0,0,59,45,0,0,61,67,59,0,0,70,0,0,67,0
A. Ibsen Rømer,210646,65,CM,24,70,0,69,64,58,68,64,0,57,62,0,0,0,0,0,0,0,0,0,0,64,39,0,0,60,66,65,0,0,83,0,0,64,0
J. Chapman,226775,65,CM,24,67,0,64,62,67,68,63,0,62,67,0,0,0,0,0,0,0,0,0,0,61,55,0,0,66,66,59,0,0,69,0,0,64,0
H. Kane,236247,65,CM,19,69,0,66,59,79,66,59,0,45,61,0,0,0,0,0,0,0,0,0,0,65,58,0,0,64,72,63,0,0,58,0,0,66,0
L. Fiordilino,240343,65,CM,21,76,0,70,42,76,70,61,0,56,66,0,0,0,0,0,0,0,0,0,0,68,57,0,0,66,70,56,0,0,67,0,0,62,0
D. Gape,211928,65,CM,23,63,0,63,44,68,62,60,0,52,60,0,0,0,0,0,0,0,0,0,0,69,62,0,0,63,69,63,0,0,77,0,0,65,0
P. Larsen,183768,65,CM,29,65,0,75,66,72,64,62,0,47,61,0,0,0,0,0,0,0,0,0,0,64,63,0,0,59,65,65,0,0,77,0,0,63,0
B. Close,222937,65,CM,21,74,0,70,54,71,66,73,0,45,60,0,0,0,0,0,0,0,0,0,0,66,54,0,0,59,73,54,0,0,77,0,0,62,0
Marquitos,171994,65,CM,31,71,0,66,61,79,68,51,0,66,65,0,0,0,0,0,0,0,0,0,0,67,63,0,0,60,69,60,0,0,64,0,0,68,0
K. Bak?rc?o?lu,20699,65,CM,37,50,0,57,62,59,68,65,0,81,66,0,0,0,0,0,0,0,0,0,0,64,70,0,0,70,67,71,0,0,53,0,0,73,0
J. Blomberg,207580,65,CM,31,68,0,70,63,76,66,62,0,66,65,0,0,0,0,0,0,0,0,0,0,59,64,0,0,65,65,70,0,0,79,0,0,63,0
C. Ohene,244968,65,CM,24,73,0,72,56,76,68,59,0,58,57,0,0,0,0,0,0,0,0,0,0,66,54,0,0,57,65,66,0,0,86,0,0,58,0
K. Risgård,138729,65,CM,35,52,0,61,67,69,65,66,0,65,61,0,0,0,0,0,0,0,0,0,0,65,65,0,0,67,68,69,0,0,61,0,0,65,0
Han Seok Jong,222697,65,CM,25,51,0,63,47,63,62,49,0,48,56,0,0,0,0,0,0,0,0,0,0,62,55,0,0,63,73,60,0,0,83,0,0,69,0
L. Justiniano,241131,65,CM,25,57,0,59,38,79,64,65,0,39,44,0,0,0,0,0,0,0,0,0,0,65,28,0,0,56,66,53,0,0,77,0,0,41,0
F. Morais,177389,65,CM,32,68,0,72,61,85,67,63,0,71,68,0,0,0,0,0,0,0,0,0,0,65,50,0,0,65,64,61,0,0,69,0,0,64,0
H. Cid,216303,65,CM,26,64,0,62,56,62,66,68,0,51,62,0,0,0,0,0,0,0,0,0,0,61,62,0,0,65,64,65,0,0,73,0,0,64,0
V. Sierro,228593,65,CM,22,67,0,60,58,64,66,55,0,39,59,0,0,0,0,0,0,0,0,0,0,67,53,0,0,63,71,59,0,0,68,0,0,63,0
E. Zenga,208370,65,CM,25,65,0,72,57,69,68,60,0,59,66,0,0,0,0,0,0,0,0,0,0,66,49,0,0,64,68,58,0,0,63,0,0,63,0
M. O'Connor,169461,65,CM,30,64,0,66,58,67,65,63,0,64,54,0,0,0,0,0,0,0,0,0,0,66,67,0,0,64,68,72,0,0,77,0,0,64,0
F. Olijve,198134,65,CM,29,66,0,66,53,73,63,60,0,67,62,0,0,0,0,0,0,0,0,0,0,67,61,0,0,64,72,59,0,0,62,0,0,63,0
C. Mosca,221686,65,CM,27,69,0,76,55,67,67,63,0,45,72,0,0,0,0,0,0,0,0,0,0,63,39,0,0,64,68,59,0,0,70,0,0,64,0
L. Wing,238839,65,CM,23,69,0,69,59,74,67,66,0,58,66,0,0,0,0,0,0,0,0,0,0,64,60,0,0,64,68,71,0,0,68,0,0,71,0
G. Di Noia,225016,65,CM,23,71,0,60,61,69,65,53,0,48,64,0,0,0,0,0,0,0,0,0,0,63,48,0,0,60,70,59,0,0,76,0,0,58,0
K. Osorio,230906,65,CM,24,59,0,73,68,69,69,66,0,60,65,0,0,0,0,0,0,0,0,0,0,60,65,0,0,64,66,55,0,0,69,0,0,68,0
J. Dall'Oglio,219900,65,CM,26,77,0,59,59,68,68,63,0,44,64,0,0,0,0,0,0,0,0,0,0,65,65,0,0,63,70,67,0,0,61,0,0,59,0
T. Danneberg,176383,65,CM,32,67,0,65,64,66,64,68,0,63,63,0,0,0,0,0,0,0,0,0,0,62,52,0,0,64,65,69,0,0,75,0,0,66,0
R. Klingenburg,212481,64,CM,24,54,0,62,62,50,66,51,0,43,62,0,0,0,0,0,0,0,0,0,0,58,62,0,0,65,66,67,0,0,67,0,0,61,0
I. Sankhon,244993,64,CM,22,72,0,73,41,73,68,66,0,65,66,0,0,0,0,0,0,0,0,0,0,62,67,0,0,58,68,73,0,0,71,0,0,64,0
D. Giorico,201219,64,CM,26,66,0,71,56,72,64,68,0,62,63,0,0,0,0,0,0,0,0,0,0,64,58,0,0,59,68,54,0,0,72,0,0,66,0
N. Hazazi,231171,64,CM,25,43,0,60,39,43,57,50,0,41,49,0,0,0,0,0,0,0,0,0,0,65,48,0,0,53,64,63,0,0,72,0,0,55,0
A. Bischoff,177668,64,CM,31,51,0,58,59,73,66,62,0,74,62,0,0,0,0,0,0,0,0,0,0,73,47,0,0,61,71,42,0,0,42,0,0,68,0
O. Custodio,218887,64,CM,23,69,0,61,43,70,70,65,0,49,65,0,0,0,0,0,0,0,0,0,0,64,45,0,0,59,65,62,0,0,78,0,0,67,0
J. Ramírez,233736,64,CM,20,63,0,72,62,65,68,60,0,59,68,0,0,0,0,0,0,0,0,0,0,60,55,0,0,59,64,46,0,0,53,0,0,70,0
D. Wein,212237,64,CM,24,60,0,69,47,57,62,64,0,73,48,0,0,0,0,0,0,0,0,0,0,68,52,0,0,52,65,63,0,0,76,0,0,59,0
S. Saunders,181521,64,CM,34,67,0,67,60,68,64,67,0,66,63,0,0,0,0,0,0,0,0,0,0,63,67,0,0,59,64,64,0,0,77,0,0,64,0
A. Sarcevic,200210,64,CM,26,69,0,85,62,77,66,63,0,64,64,0,0,0,0,0,0,0,0,0,0,63,64,0,0,59,65,63,0,0,73,0,0,61,0
Y. Andia,242450,64,CM,25,65,0,62,55,71,65,65,0,42,67,0,0,0,0,0,0,0,0,0,0,64,52,0,0,60,70,62,0,0,76,0,0,54,0
Wang Yun,182802,64,CM,35,60,0,63,60,81,73,70,0,73,63,0,0,0,0,0,0,0,0,0,0,68,55,0,0,60,73,61,0,0,59,0,0,62,0
C. Reilly,207639,64,CM,24,66,0,64,59,64,60,61,0,70,59,0,0,0,0,0,0,0,0,0,0,63,58,0,0,63,65,76,0,0,87,0,0,61,0
R. Cepeda,234520,64,CM,24,61,0,72,39,73,69,57,0,42,59,0,0,0,0,0,0,0,0,0,0,63,51,0,0,72,69,48,0,0,80,0,0,61,0
E. Zaldívar,237848,64,CM,21,73,0,70,52,71,70,60,0,59,69,0,0,0,0,0,0,0,0,0,0,69,69,0,0,59,72,59,0,0,70,0,0,56,0
M. Chacón,205593,64,CM,24,75,0,72,52,76,62,51,0,49,66,0,0,0,0,0,0,0,0,0,0,65,53,0,0,61,67,56,0,0,79,0,0,62,0
S. Skytte,234521,64,CM,21,60,0,52,56,54,66,65,0,53,63,0,0,0,0,0,0,0,0,0,0,63,62,0,0,64,66,70,0,0,68,0,0,63,0
R. Hayasaka,232731,64,CM,32,57,0,67,59,58,67,57,0,63,69,0,0,0,0,0,0,0,0,0,0,60,61,0,0,61,69,59,0,0,54,0,0,55,0
P. Salomon,199197,64,CM,30,65,0,68,66,70,62,68,0,64,61,0,0,0,0,0,0,0,0,0,0,56,59,0,0,68,64,67,0,0,78,0,0,64,0
K. Michael,245277,64,CM,18,68,0,78,56,78,72,56,0,68,72,0,0,0,0,0,0,0,0,0,0,65,62,0,0,59,70,67,0,0,68,0,0,56,0
Marcelo Freitas,243745,64,CM,24,48,0,72,58,58,67,62,0,64,65,0,0,0,0,0,0,0,0,0,0,61,65,0,0,59,63,68,0,0,85,0,0,61,0
B. Jopek,209954,64,CM,24,75,0,78,59,76,68,66,0,72,68,0,0,0,0,0,0,0,0,0,0,63,57,0,0,65,67,71,0,0,69,0,0,66,0
M. Ellingsen,240677,64,CM,23,65,0,71,62,77,65,64,0,65,63,0,0,0,0,0,0,0,0,0,0,63,55,0,0,62,65,62,0,0,71,0,0,63,0
H. Akpan,190504,64,CM,26,66,0,67,59,63,65,64,0,53,64,0,0,0,0,0,0,0,0,0,0,56,55,0,0,66,65,63,0,0,80,0,0,59,0
K. Rendón,215338,64,CM,25,74,0,71,64,64,61,62,0,67,63,0,0,0,0,0,0,0,0,0,0,59,54,0,0,61,67,66,0,0,74,0,0,65,0
J. Mårtensson,188970,64,CM,29,68,0,69,55,72,62,66,0,58,56,0,0,0,0,0,0,0,0,0,0,64,49,0,0,68,64,45,0,0,85,0,0,65,0
D. Hofbauer,190508,64,CM,27,65,0,77,52,72,66,55,0,60,68,0,0,0,0,0,0,0,0,0,0,64,65,0,0,58,67,70,0,0,73,0,0,61,0
C. Nielsen,210739,64,CM,24,74,0,74,61,72,65,55,0,56,64,0,0,0,0,0,0,0,0,0,0,63,58,0,0,55,68,64,0,0,75,0,0,62,0
S. Mallan,225847,64,CM,22,67,0,73,62,72,66,57,0,64,68,0,0,0,0,0,0,0,0,0,0,63,68,0,0,57,63,68,0,0,68,0,0,63,0
A. Aremu,242744,64,CM,18,75,0,71,49,66,69,58,0,59,64,0,0,0,0,0,0,0,0,0,0,51,61,0,0,60,65,60,0,0,74,0,0,40,0
A. Cicâld?u,243001,64,CM,20,68,0,65,58,76,63,51,0,58,60,0,0,0,0,0,0,0,0,0,0,57,57,0,0,69,64,63,0,0,80,0,0,60,0
J. Allansson,204348,64,CM,25,64,0,78,53,90,67,57,0,69,64,0,0,0,0,0,0,0,0,0,0,64,53,0,0,60,66,52,0,0,67,0,0,66,0
Han Kook Young,211004,64,CM,28,72,0,58,66,63,63,57,0,32,63,0,0,0,0,0,0,0,0,0,0,63,27,0,0,65,66,50,0,0,76,0,0,62,0
A. Dozzell,233276,64,CM,19,77,0,80,65,81,67,67,0,58,67,0,0,0,0,0,0,0,0,0,0,66,62,0,0,60,69,58,0,0,63,0,0,65,0
Kim Dong Suk,180284,64,CM,31,69,0,91,56,91,66,53,0,62,65,0,0,0,0,0,0,0,0,0,0,62,66,0,0,58,67,68,0,0,63,0,0,66,0
Ko Seul Ki,187455,64,CM,32,54,0,40,69,61,68,59,0,52,66,0,0,0,0,0,0,0,0,0,0,67,57,0,0,66,68,66,0,0,50,0,0,68,0
G. Rivas,229441,64,CM,22,69,0,73,62,83,66,56,0,49,63,0,0,0,0,0,0,0,0,0,0,63,62,0,0,60,68,62,0,0,65,0,0,64,0
Pep Biel,241985,64,CM,21,66,0,58,64,69,62,58,0,46,65,0,0,0,0,0,0,0,0,0,0,59,69,0,0,61,66,67,0,0,70,0,0,63,0
B. Touré,224323,64,CM,23,68,0,74,58,91,63,44,0,42,66,0,0,0,0,0,0,0,0,0,0,67,55,0,0,63,69,44,0,0,63,0,0,59,0
J. Eskesen,239175,64,CM,19,77,0,82,68,75,68,61,0,45,63,0,0,0,0,0,0,0,0,0,0,60,41,0,0,57,66,53,0,0,65,0,0,66,0
N. Bertocchi,215113,64,CM,29,40,0,58,59,41,61,57,0,64,62,0,0,0,0,0,0,0,0,0,0,64,79,0,0,67,62,75,0,0,73,0,0,62,0
U. Saltnes,221001,64,CM,25,69,0,66,59,63,64,58,0,62,61,0,0,0,0,0,0,0,0,0,0,63,62,0,0,56,64,66,0,0,78,0,0,63,0
I. Harkes,237385,64,CM,23,69,0,65,58,63,65,59,0,62,64,0,0,0,0,0,0,0,0,0,0,64,59,0,0,60,68,74,0,0,72,0,0,59,0
José González,245577,64,CM,22,64,0,60,64,62,58,45,0,48,59,0,0,0,0,0,0,0,0,0,0,76,48,0,0,64,79,64,0,0,56,0,0,51,0
J. Ibarra,187722,64,CM,29,64,0,68,52,65,64,62,0,53,64,0,0,0,0,0,0,0,0,0,0,63,60,0,0,63,64,62,0,0,63,0,0,68,0
M. Vitale,225101,64,CM,20,66,0,70,55,65,68,55,0,65,65,0,0,0,0,0,0,0,0,0,0,68,60,0,0,51,72,63,0,0,64,0,0,64,0
M. O'Hara,211536,64,CM,22,70,0,66,55,67,65,68,0,52,64,0,0,0,0,0,0,0,0,0,0,64,46,0,0,62,67,59,0,0,78,0,0,61,0
S. Sarr,230995,64,CM,22,54,0,45,61,32,66,59,0,36,61,0,0,0,0,0,0,0,0,0,0,59,59,0,0,62,64,73,0,0,80,0,0,59,0
T. Oakley-Boothe,237139,64,CM,18,63,0,53,56,51,65,65,0,56,60,0,0,0,0,0,0,0,0,0,0,70,36,0,0,55,72,44,0,0,65,0,0,60,0
J. Deminguet,241238,64,CM,20,68,0,64,58,72,71,56,0,60,66,0,0,0,0,0,0,0,0,0,0,64,57,0,0,61,69,66,0,0,66,0,0,54,0
J. Mellis,186198,64,CM,27,64,0,73,63,58,65,65,0,61,64,0,0,0,0,0,0,0,0,0,0,63,62,0,0,61,66,65,0,0,60,0,0,72,0
S. Leyton,229465,64,CM,25,66,0,64,56,73,66,67,0,37,62,0,0,0,0,0,0,0,0,0,0,63,73,0,0,52,65,71,0,0,76,0,0,58,0
C. Agnelli,162144,64,CM,32,62,0,67,61,70,65,59,0,68,60,0,0,0,0,0,0,0,0,0,0,66,67,0,0,64,60,62,0,0,69,0,0,67,0
M. Aebischer,236898,64,CM,21,66,0,66,58,66,67,56,0,43,61,0,0,0,0,0,0,0,0,0,0,63,54,0,0,61,64,55,0,0,74,0,0,66,0
Hu Yanqiang,222308,64,CM,25,82,0,91,62,76,62,61,0,42,67,0,0,0,0,0,0,0,0,0,0,64,59,0,0,62,64,65,0,0,76,0,0,66,0
A. Wordsworth,171620,64,CM,29,57,0,59,64,55,65,68,0,65,62,0,0,0,0,0,0,0,0,0,0,65,65,0,0,59,65,67,0,0,76,0,0,66,0
A. Flores,217190,64,CM,27,70,0,56,63,82,67,58,0,51,64,0,0,0,0,0,0,0,0,0,0,61,52,0,0,63,67,65,0,0,66,0,0,59,0
B. Hušidi?,190568,64,CM,31,50,0,63,61,63,65,62,0,62,63,0,0,0,0,0,0,0,0,0,0,64,62,0,0,65,70,70,0,0,46,0,0,63,0
S. Longstaff,237161,64,CM,20,58,0,48,60,66,64,63,0,55,59,0,0,0,0,0,0,0,0,0,0,65,66,0,0,60,70,64,0,0,66,0,0,63,0
E. Jónsson,172398,64,CM,29,41,0,55,30,41,60,58,0,38,52,0,0,0,0,0,0,0,0,0,0,59,37,0,0,61,57,54,0,0,79,0,0,51,0
A. Deiola,229743,64,CM,22,67,0,53,62,34,66,56,0,52,60,0,0,0,0,0,0,0,0,0,0,64,68,0,0,55,66,73,0,0,65,0,0,60,0
M. Leitgeb,216182,64,CM,30,34,0,66,40,59,65,59,0,54,55,0,0,0,0,0,0,0,0,0,0,62,67,0,0,51,67,48,0,0,68,0,0,53,0
L. Martínez,177270,64,CM,31,60,0,64,49,56,66,66,0,57,64,0,0,0,0,0,0,0,0,0,0,63,67,0,0,66,65,69,0,0,67,0,0,62,0
B. Vécsei,224375,64,CM,24,58,0,69,50,72,68,68,0,58,71,0,0,0,0,0,0,0,0,0,0,68,69,0,0,53,70,65,0,0,50,0,0,72,0
D. Olsen,155517,64,CM,33,67,0,69,68,58,65,68,0,53,64,0,0,0,0,0,0,0,0,0,0,64,65,0,0,70,67,69,0,0,62,0,0,66,0
Y. Kobayashi,232576,64,CM,29,59,0,52,39,66,52,50,0,34,42,0,0,0,0,0,0,0,0,0,0,59,33,0,0,56,64,43,0,0,90,0,0,42,0
A. Bruno,203649,64,CM,34,54,0,60,51,72,66,68,0,52,58,0,0,0,0,0,0,0,0,0,0,66,57,0,0,68,63,58,0,0,70,0,0,65,0
O. Kurt,215431,64,CM,23,72,0,88,49,87,66,62,0,53,64,0,0,0,0,0,0,0,0,0,0,65,58,0,0,58,68,60,0,0,66,0,0,63,0
Alex Rodríguez,205961,64,CM,24,55,0,60,56,72,67,57,0,43,64,0,0,0,0,0,0,0,0,0,0,61,56,0,0,59,65,54,0,0,65,0,0,69,0
N. Giménez,226698,64,CM,22,65,0,59,58,57,68,62,0,58,70,0,0,0,0,0,0,0,0,0,0,65,62,0,0,56,69,70,0,0,73,0,0,56,0
Pascu,244106,64,CM,18,63,0,61,53,69,67,41,0,59,62,0,0,0,0,0,0,0,0,0,0,72,55,0,0,55,72,64,0,0,54,0,0,64,0
N. Jambor,234635,64,CM,22,64,0,62,47,54,67,67,0,43,68,0,0,0,0,0,0,0,0,0,0,65,52,0,0,63,69,65,0,0,67,0,0,58,0
T. Ogihara,235151,64,CM,26,69,0,70,51,59,60,58,0,42,53,0,0,0,0,0,0,0,0,0,0,63,40,0,0,63,70,58,0,0,73,0,0,57,0
T. Al Ammar,241809,64,CM,18,65,0,79,60,83,67,40,0,34,65,0,0,0,0,0,0,0,0,0,0,64,44,0,0,59,68,53,0,0,79,0,0,63,0
G. Alanís,224403,64,CM,24,68,0,73,64,65,63,64,0,55,58,0,0,0,0,0,0,0,0,0,0,56,59,0,0,73,61,55,0,0,74,0,0,65,0
P. Dimitriadis,197527,64,CM,32,68,0,62,55,72,64,68,0,52,62,0,0,0,0,0,0,0,0,0,0,61,59,0,0,67,63,75,0,0,74,0,0,64,0
M. Mirahmetjan,221847,64,CM,27,69,0,73,52,53,66,50,0,72,62,0,0,0,0,0,0,0,0,0,0,58,68,0,0,59,64,70,0,0,73,0,0,63,0
J. Galeano,232343,64,CM,29,60,0,54,63,62,66,62,0,48,57,0,0,0,0,0,0,0,0,0,0,65,41,0,0,66,70,54,0,0,53,0,0,59,0
F. Jensen,198811,64,CM,25,59,0,63,57,64,64,66,0,58,56,0,0,0,0,0,0,0,0,0,0,67,54,0,0,64,66,60,0,0,73,0,0,63,0
M. Maouche,230044,64,CM,25,66,0,71,54,70,63,64,0,61,63,0,0,0,0,0,0,0,0,0,0,63,52,0,0,59,65,58,0,0,69,0,0,66,0
M. Ambichl,234653,64,CM,27,71,0,70,60,70,64,59,0,51,60,0,0,0,0,0,0,0,0,0,0,66,52,0,0,68,64,59,0,0,66,0,0,65,0
Wang Shangyuan,216736,64,CM,25,67,0,74,50,71,64,64,0,68,66,0,0,0,0,0,0,0,0,0,0,63,69,0,0,64,62,72,0,0,87,0,0,58,0
N. Bishop,182944,64,CM,36,59,0,65,57,68,63,66,0,50,56,0,0,0,0,0,0,0,0,0,0,63,58,0,0,67,65,57,0,0,82,0,0,58,0
M. D'Arpino,234914,64,CM,22,68,0,82,51,80,66,59,0,57,67,0,0,0,0,0,0,0,0,0,0,68,50,0,0,54,70,62,0,0,68,0,0,61,0
J. Hayes,237218,64,CM,23,71,0,81,54,82,66,62,0,50,65,0,0,0,0,0,0,0,0,0,0,68,50,0,0,58,71,52,0,0,68,0,0,60,0
S. Eremenko,242595,64,CM,19,63,0,58,58,63,64,64,0,40,65,0,0,0,0,0,0,0,0,0,0,65,48,0,0,66,66,51,0,0,64,0,0,69,0
A. Rose,208549,64,CM,28,63,0,65,63,66,65,60,0,44,59,0,0,0,0,0,0,0,0,0,0,62,66,0,0,68,64,71,0,0,84,0,0,56,0
T. Nydam,236710,64,CM,18,75,0,77,56,80,66,66,0,50,64,0,0,0,0,0,0,0,0,0,0,66,60,0,0,55,67,60,0,0,72,0,0,62,0
K. Antonsen,208297,64,CM,23,77,0,76,58,82,64,59,0,62,64,0,0,0,0,0,0,0,0,0,0,62,65,0,0,63,61,78,0,0,83,0,0,60,0
Kako Sanz,228780,64,CM,25,50,0,67,55,72,70,56,0,62,56,0,0,0,0,0,0,0,0,0,0,71,58,0,0,52,70,63,0,0,55,0,0,60,0
Ha Dae Sung,176301,64,CM,33,45,0,61,63,63,64,65,0,62,63,0,0,0,0,0,0,0,0,0,0,65,62,0,0,60,66,65,0,0,49,0,0,65,0
L. Chávez,222382,64,CM,22,68,0,66,55,65,70,65,0,46,68,0,0,0,0,0,0,0,0,0,0,69,50,0,0,66,68,62,0,0,53,0,0,52,0
R. Harakawa,233140,64,CM,24,84,0,87,51,75,66,60,0,63,65,0,0,0,0,0,0,0,0,0,0,62,58,0,0,70,66,65,0,0,72,0,0,63,0
S. Brown,152501,64,CM,33,69,0,74,58,67,62,61,0,52,59,0,0,0,0,0,0,0,0,0,0,65,59,0,0,67,65,59,0,0,74,0,0,60,0
L. Del Pinto,235702,64,CM,28,46,0,61,56,68,63,52,0,34,62,0,0,0,0,0,0,0,0,0,0,67,49,0,0,65,69,56,0,0,77,0,0,60,0
Imanol García,235961,64,CM,22,68,0,70,64,71,65,59,0,47,63,0,0,0,0,0,0,0,0,0,0,59,51,0,0,73,63,59,0,0,67,0,0,63,0
D. Frattesi,239807,64,CM,18,61,0,60,64,67,67,56,0,49,64,0,0,0,0,0,0,0,0,0,0,65,58,0,0,62,70,69,0,0,62,0,0,57,0
M. Gustafsson,192191,64,CM,29,66,0,71,55,67,64,60,0,62,60,0,0,0,0,0,0,0,0,0,0,66,53,0,0,64,69,58,0,0,77,0,0,68,0
João Mendes,244416,64,CM,23,68,0,59,58,62,66,59,0,55,68,0,0,0,0,0,0,0,0,0,0,71,56,0,0,62,70,60,0,0,54,0,0,65,0
N. Siega,235201,64,CM,27,81,0,77,58,74,69,59,0,59,71,0,0,0,0,0,0,0,0,0,0,61,57,0,0,62,68,60,0,0,60,0,0,60,0
Y. Kawai,237762,64,CM,28,65,0,79,56,65,66,52,0,52,65,0,0,0,0,0,0,0,0,0,0,64,64,0,0,58,69,54,0,0,58,0,0,59,0
M. Musaka,237763,64,CM,27,63,0,69,56,73,63,62,0,49,59,0,0,0,0,0,0,0,0,0,0,64,67,0,0,62,66,63,0,0,67,0,0,68,0
R. Takeuchi,237764,64,CM,27,67,0,67,58,72,63,52,0,51,62,0,0,0,0,0,0,0,0,0,0,62,68,0,0,50,67,62,0,0,75,0,0,68,0
D. Luxbacher,223429,64,CM,26,78,0,80,54,73,64,58,0,66,65,0,0,0,0,0,0,0,0,0,0,58,57,0,0,59,64,60,0,0,57,0,0,60,0
F. Grahl,241605,64,CM,26,62,0,65,52,61,72,65,0,60,66,0,0,0,0,0,0,0,0,0,0,71,44,0,0,52,73,62,0,0,64,0,0,62,0
B. Morris,212682,64,CM,22,71,0,75,50,72,64,61,0,45,59,0,0,0,0,0,0,0,0,0,0,65,60,0,0,59,66,58,0,0,78,0,0,64,0
S. Domínguez,217803,64,CM,30,69,0,68,41,66,67,50,0,58,57,0,0,0,0,0,0,0,0,0,0,66,59,0,0,65,70,56,0,0,83,0,0,58,0
J. Nilsen,198604,64,CM,27,68,0,74,53,71,63,64,0,58,63,0,0,0,0,0,0,0,0,0,0,63,63,0,0,63,64,70,0,0,74,0,0,59,0
B. Jacobsen,240335,64,CM,24,60,0,57,56,63,66,62,0,41,62,0,0,0,0,0,0,0,0,0,0,65,48,0,0,59,68,62,0,0,78,0,0,58,0
Tong Le,224465,64,CM,25,74,0,74,58,78,65,58,0,57,61,0,0,0,0,0,0,0,0,0,0,62,58,0,0,70,67,56,0,0,68,0,0,57,0
J. Thomasen,223186,64,CM,22,62,0,61,60,82,63,60,0,48,61,0,0,0,0,0,0,0,0,0,0,63,58,0,0,61,68,65,0,0,66,0,0,60,0
D. Wayar,236242,64,CM,24,57,0,59,35,75,59,53,0,34,52,0,0,0,0,0,0,0,0,0,0,64,32,0,0,54,66,49,0,0,78,0,0,57,0
H. Cochrane,241363,64,CM,17,69,0,64,58,80,65,66,0,41,70,0,0,0,0,0,0,0,0,0,0,68,57,0,0,62,72,66,0,0,65,0,0,55,0
J. Bruijn,234196,64,CM,21,63,0,70,35,85,67,63,0,70,66,0,0,0,0,0,0,0,0,0,0,69,52,0,0,60,70,48,0,0,60,0,0,68,0
