Name,ID,Rating,Preferred,Age,Acceleration,Aggression,Agility,Attacking_Position,Balance,Ball_Control,Composure,Crossing,Curve,Dribbling,Finishing,Freekick_Accuracy,GK_Diving,GK_Handling,GK_Kicking,GK_Positioning,GK_Reflexes,Heading,Interceptions,Jumping,Long_Pass,Long_Shots,Marking,Penalties,Reactions,Short_Pass,Shot_Power,Sliding_Tackle,Sprint,Stamina,Standing_Tackle,Strength,Vision,Volleys
Rico Strieder,228644,70,CDM,24,0,62,0,0,0,68,46,0,0,0,0,0,0,0,0,0,0,0,74,0,68,0,67,0,69,73,0,67,0,85,65,60,63,0
Óscar Vílchez,228270,70,CDM,31,0,74,0,0,0,66,59,0,0,0,0,0,0,0,0,0,0,0,73,0,63,0,69,0,74,69,0,65,0,70,72,75,63,0
Damián Lemos,227530,70,CDM,28,0,77,0,0,0,60,67,0,0,0,0,0,0,0,0,0,0,0,73,0,66,0,66,0,74,64,0,74,0,78,72,73,56,0
Melero,227508,70,CDM,23,0,55,0,0,0,72,52,0,0,0,0,0,0,0,0,0,0,0,72,0,71,0,64,0,66,73,0,70,0,66,71,62,68,0
Washington,225725,70,CDM,28,0,70,0,0,0,67,59,0,0,0,0,0,0,0,0,0,0,0,70,0,65,0,65,0,70,71,0,67,0,83,70,75,64,0
Sasa Zdjelar,224274,70,CDM,22,0,72,0,0,0,70,58,0,0,0,0,0,0,0,0,0,0,0,68,0,59,0,70,0,70,70,0,68,0,80,69,68,59,0
Alejandro Márquez,224134,70,CDM,25,0,80,0,0,0,62,62,0,0,0,0,0,0,0,0,0,0,0,71,0,67,0,73,0,64,64,0,71,0,80,69,70,60,0
Filipe Melo,223473,70,CDM,27,0,73,0,0,0,65,59,0,0,0,0,0,0,0,0,0,0,0,72,0,65,0,66,0,68,68,0,64,0,77,69,82,60,0
Carraça,223297,70,CDM,24,0,75,0,0,0,69,63,0,0,0,0,0,0,0,0,0,0,0,67,0,69,0,64,0,73,73,0,63,0,77,68,69,64,0
Paul Seguin,221885,70,CDM,22,0,68,0,0,0,69,62,0,0,0,0,0,0,0,0,0,0,0,67,0,68,0,68,0,71,72,0,68,0,68,71,75,59,0
Baptiste Santamaria,219792,70,CDM,22,0,66,0,0,0,74,55,0,0,0,0,0,0,0,0,0,0,0,64,0,73,0,64,0,61,76,0,61,0,73,67,62,74,0
Darwin Cerén,217217,70,CDM,27,0,80,0,0,0,65,73,0,0,0,0,0,0,0,0,0,0,0,65,0,75,0,61,0,65,70,0,66,0,84,71,66,61,0
Aníbal Godoy,217047,70,CDM,27,0,74,0,0,0,65,59,0,0,0,0,0,0,0,0,0,0,0,64,0,77,0,60,0,69,79,0,58,0,78,66,73,63,0
Yeltsin Tejeda,216810,70,CDM,25,0,72,0,0,0,70,58,0,0,0,0,0,0,0,0,0,0,0,67,0,71,0,66,0,66,72,0,67,0,78,66,74,61,0
Ibrahima Seck,215391,70,CDM,27,0,74,0,0,0,58,43,0,0,0,0,0,0,0,0,0,0,0,81,0,56,0,66,0,74,66,0,62,0,90,66,89,63,0
Lucas Pittinari,215272,70,CDM,25,0,75,0,0,0,67,55,0,0,0,0,0,0,0,0,0,0,0,64,0,76,0,59,0,69,70,0,76,0,80,72,67,60,0
Leandro Desábato,215117,70,CDM,27,0,81,0,0,0,62,55,0,0,0,0,0,0,0,0,0,0,0,73,0,69,0,66,0,72,70,0,66,0,74,68,70,64,0
Elkin Blanco,214545,70,CDM,27,0,80,0,0,0,68,62,0,0,0,0,0,0,0,0,0,0,0,72,0,64,0,69,0,61,68,0,70,0,76,71,81,53,0
Rafael Caroca,214299,70,CDM,27,0,72,0,0,0,65,63,0,0,0,0,0,0,0,0,0,0,0,73,0,64,0,73,0,66,70,0,63,0,80,69,73,59,0
Leonardo Pico,214208,70,CDM,25,0,75,0,0,0,65,71,0,0,0,0,0,0,0,0,0,0,0,78,0,73,0,59,0,72,70,0,59,0,76,65,67,65,0
Simeon Slavchev,213885,70,CDM,23,0,56,0,0,0,70,69,0,0,0,0,0,0,0,0,0,0,0,70,0,69,0,66,0,66,72,0,70,0,71,70,79,59,0
Wil Trapp,212424,70,CDM,24,0,69,0,0,0,70,71,0,0,0,0,0,0,0,0,0,0,0,65,0,79,0,61,0,72,77,0,65,0,78,68,56,57,0
Jonas Meffert,212321,70,CDM,22,0,68,0,0,0,65,59,0,0,0,0,0,0,0,0,0,0,0,68,0,68,0,64,0,67,72,0,69,0,77,70,73,64,0
Quirin Moll,211881,70,CDM,26,0,71,0,0,0,66,72,0,0,0,0,0,0,0,0,0,0,0,71,0,68,0,67,0,66,71,0,64,0,74,67,63,71,0
Jairo Palomino,210137,70,CDM,28,0,71,0,0,0,68,64,0,0,0,0,0,0,0,0,0,0,0,62,0,64,0,71,0,70,71,0,68,0,81,72,78,66,0
Waleed Bakhashwain,210028,70,CDM,27,0,78,0,0,0,69,73,0,0,0,0,0,0,0,0,0,0,0,71,0,63,0,67,0,69,68,0,68,0,75,66,78,55,0
Abdulmajeed Al Ruwaili,209051,70,CDM,30,0,62,0,0,0,75,67,0,0,0,0,0,0,0,0,0,0,0,65,0,72,0,62,0,67,76,0,66,0,70,69,58,72,0
Rafidine Abdullah,208384,70,CDM,23,0,66,0,0,0,76,47,0,0,0,0,0,0,0,0,0,0,0,69,0,67,0,55,0,64,73,0,72,0,72,73,68,58,0
Joseph Lopy,206313,70,CDM,25,0,74,0,0,0,68,45,0,0,0,0,0,0,0,0,0,0,0,70,0,68,0,69,0,65,67,0,63,0,74,72,67,61,0
Alexander Ring,205895,70,CDM,25,0,76,0,0,0,71,62,0,0,0,0,0,0,0,0,0,0,0,64,0,68,0,65,0,70,71,0,64,0,80,68,65,63,0
Massimo Luongo,205347,70,CDM,24,0,65,0,0,0,71,63,0,0,0,0,0,0,0,0,0,0,0,65,0,67,0,61,0,64,72,0,71,0,76,74,69,70,0
Ruíz de Galarreta,205157,70,CDM,23,0,70,0,0,0,72,56,0,0,0,0,0,0,0,0,0,0,0,62,0,73,0,62,0,65,80,0,68,0,59,71,57,72,0
Ricardo Dias,205077,70,CDM,26,0,75,0,0,0,65,59,0,0,0,0,0,0,0,0,0,0,0,70,0,65,0,66,0,65,69,0,65,0,81,71,77,59,0
Afonso Taira,204729,70,CDM,24,0,71,0,0,0,65,45,0,0,0,0,0,0,0,0,0,0,0,69,0,70,0,67,0,73,71,0,62,0,78,69,63,65,0
Sékou Sanogo,204156,70,CDM,27,0,73,0,0,0,72,58,0,0,0,0,0,0,0,0,0,0,0,59,0,73,0,66,0,67,72,0,60,0,82,67,77,69,0
Muralha,202238,70,CDM,24,0,77,0,0,0,74,70,0,0,0,0,0,0,0,0,0,0,0,68,0,66,0,68,0,67,71,0,67,0,64,70,75,60,0
Perry Kitchen,202164,70,CDM,25,0,80,0,0,0,65,69,0,0,0,0,0,0,0,0,0,0,0,66,0,66,0,70,0,67,69,0,69,0,83,72,71,54,0
Abdul Khalili,202148,69,CDM,24,0,63,0,0,0,74,68,0,0,0,0,0,0,0,0,0,0,0,70,0,68,0,71,0,69,72,0,54,0,67,63,64,70,0
Ezequiel Cirigliano,199666,70,CDM,25,0,73,0,0,0,69,69,0,0,0,0,0,0,0,0,0,0,0,71,0,71,0,61,0,71,63,0,70,0,82,71,65,70,0
Luke Brattan,199159,70,CDM,27,0,68,0,0,0,69,72,0,0,0,0,0,0,0,0,0,0,0,70,0,75,0,45,0,67,77,0,61,0,75,66,72,77,0
Ivan Paurević,197893,70,CDM,25,0,71,0,0,0,59,57,0,0,0,0,0,0,0,0,0,0,0,71,0,72,0,66,0,64,75,0,63,0,64,72,83,55,0
Iñigo Pérez,196942,70,CDM,29,0,68,0,0,0,73,54,0,0,0,0,0,0,0,0,0,0,0,60,0,76,0,68,0,59,80,0,62,0,80,66,69,67,0
Reinhold Yabo,192560,70,CDM,25,0,69,0,0,0,73,74,0,0,0,0,0,0,0,0,0,0,0,71,0,64,0,64,0,74,66,0,61,0,90,65,73,73,0
Andreas Lambertz,191251,70,CDM,32,0,87,0,0,0,62,66,0,0,0,0,0,0,0,0,0,0,0,69,0,63,0,70,0,69,64,0,72,0,81,71,67,62,0
Khaleem Hyland,191096,70,CDM,27,0,76,0,0,0,71,76,0,0,0,0,0,0,0,0,0,0,0,69,0,65,0,61,0,69,69,0,66,0,71,71,86,64,0
Pedro Quiñonez,190559,70,CDM,31,0,71,0,0,0,70,69,0,0,0,0,0,0,0,0,0,0,0,72,0,73,0,60,0,78,75,0,59,0,72,67,35,67,0
Abdul Aziz Tetteh,190193,70,CDM,28,0,69,0,0,0,65,71,0,0,0,0,0,0,0,0,0,0,0,73,0,63,0,70,0,67,67,0,67,0,75,72,88,65,0
Korey Smith,189619,70,CDM,26,0,75,0,0,0,68,74,0,0,0,0,0,0,0,0,0,0,0,69,0,66,0,64,0,68,70,0,62,0,82,68,75,65,0
Tengarrinha,189585,70,CDM,28,0,72,0,0,0,67,67,0,0,0,0,0,0,0,0,0,0,0,69,0,68,0,67,0,74,73,0,68,0,53,74,76,52,0
Abdoul Sissoko,189568,70,CDM,27,0,74,0,0,0,73,68,0,0,0,0,0,0,0,0,0,0,0,70,0,67,0,58,0,72,69,0,65,0,82,69,74,64,0
Ryan Jack,189218,70,CDM,25,0,67,0,0,0,70,75,0,0,0,0,0,0,0,0,0,0,0,65,0,67,0,67,0,67,74,0,59,0,90,64,70,63,0
Pierrick Valdivia,188383,70,CDM,28,0,68,0,0,0,68,67,0,0,0,0,0,0,0,0,0,0,0,70,0,69,0,66,0,69,71,0,63,0,72,66,74,64,0
Diallo Guidileye,187940,70,CDM,27,0,79,0,0,0,65,73,0,0,0,0,0,0,0,0,0,0,0,68,0,65,0,66,0,72,70,0,64,0,81,71,77,64,0
Charles,184944,70,CDM,32,0,79,0,0,0,67,77,0,0,0,0,0,0,0,0,0,0,0,70,0,65,0,67,0,72,68,0,66,0,77,67,69,59,0
Robert Tesche,183632,70,CDM,29,0,70,0,0,0,72,70,0,0,0,0,0,0,0,0,0,0,0,67,0,69,0,61,0,71,70,0,64,0,77,68,73,66,0
Georges Mandjeck,183382,70,CDM,28,0,79,0,0,0,63,58,0,0,0,0,0,0,0,0,0,0,0,70,0,65,0,67,0,63,72,0,65,0,81,69,79,62,0
François Bellugou,181559,70,CDM,29,0,68,0,0,0,71,49,0,0,0,0,0,0,0,0,0,0,0,67,0,64,0,72,0,66,70,0,73,0,73,73,72,66,0
Julian Schuster,177520,70,CDM,31,0,74,0,0,0,68,69,0,0,0,0,0,0,0,0,0,0,0,71,0,69,0,67,0,70,73,0,65,0,68,66,73,67,0
Stephan Fürstner,177404,70,CDM,29,0,63,0,0,0,70,71,0,0,0,0,0,0,0,0,0,0,0,67,0,65,0,70,0,67,68,0,67,0,90,72,70,68,0
Adam Bodzek,177129,70,CDM,31,0,71,0,0,0,63,72,0,0,0,0,0,0,0,0,0,0,0,73,0,64,0,67,0,68,67,0,70,0,76,73,76,59,0
Edwin Valencia,176618,70,CDM,32,0,78,0,0,0,68,69,0,0,0,0,0,0,0,0,0,0,0,73,0,68,0,75,0,62,71,0,70,0,50,74,79,54,0
Filipe Gonçalves,176494,70,CDM,32,0,78,0,0,0,72,64,0,0,0,0,0,0,0,0,0,0,0,60,0,71,0,64,0,75,74,0,57,0,70,66,75,67,0
Stephen Gleeson,170082,70,CDM,28,0,73,0,0,0,69,73,0,0,0,0,0,0,0,0,0,0,0,71,0,74,0,62,0,68,72,0,59,0,79,65,69,70,0
Rafał Murawski,165724,70,CDM,35,0,71,0,0,0,70,70,0,0,0,0,0,0,0,0,0,0,0,73,0,67,0,61,0,74,73,0,67,0,72,68,57,75,0
Didier Digard,165434,70,CDM,30,0,83,0,0,0,67,74,0,0,0,0,0,0,0,0,0,0,0,73,0,71,0,56,0,64,73,0,71,0,46,76,77,62,0
Thomas Kristensen,164626,70,CDM,33,0,73,0,0,0,70,69,0,0,0,0,0,0,0,0,0,0,0,70,0,70,0,64,0,73,75,0,52,0,83,62,75,66,0
Will Johnson,164568,70,CDM,30,0,71,0,0,0,70,68,0,0,0,0,0,0,0,0,0,0,0,64,0,70,0,62,0,68,73,0,68,0,80,69,68,58,0
Antonio Nocerino,156988,70,CDM,31,0,68,0,0,0,71,71,0,0,0,0,0,0,0,0,0,0,0,67,0,75,0,64,0,63,76,0,65,0,72,66,69,66,0
Yuki Abe,156478,72,CDM,35,0,65,0,0,0,73,75,0,0,0,0,0,0,0,0,0,0,0,65,0,70,0,71,0,68,73,0,69,0,77,73,75,68,0
Vesga,146947,70,CDM,23,0,64,0,0,0,66,52,0,0,0,0,0,0,0,0,0,0,0,70,0,73,0,64,0,61,71,0,60,0,78,71,80,72,0
Lopez Garai,146104,70,CDM,36,0,76,0,0,0,61,77,0,0,0,0,0,0,0,0,0,0,0,68,0,72,0,63,0,70,75,0,54,0,66,71,76,71,0
Mora,145020,70,CDM,37,0,80,0,0,0,68,84,0,0,0,0,0,0,0,0,0,0,0,60,0,82,0,60,0,63,79,0,58,0,63,69,71,75,0
Blagoy Georgiev,141198,70,CDM,35,0,80,0,0,0,68,44,0,0,0,0,0,0,0,0,0,0,0,62,0,73,0,68,0,70,71,0,63,0,72,67,82,70,0
Juan Pablo Rodríguez,140038,70,CDM,37,0,67,0,0,0,72,74,0,0,0,0,0,0,0,0,0,0,0,66,0,72,0,65,0,75,74,0,57,0,65,67,66,73,0
Borja Fernández,110787,70,CDM,36,0,82,0,0,0,67,82,0,0,0,0,0,0,0,0,0,0,0,71,0,70,0,60,0,66,73,0,59,0,62,72,79,67,0
Gary O'Neil,53593,70,CDM,33,0,72,0,0,0,71,67,0,0,0,0,0,0,0,0,0,0,0,65,0,68,0,63,0,70,73,0,58,0,83,65,65,71,0
Dean Whitehead,19874,70,CDM,35,0,76,0,0,0,70,78,0,0,0,0,0,0,0,0,0,0,0,70,0,69,0,69,0,73,72,0,67,0,52,70,70,66,0
David Guzman,236999,69,CDM,27,0,79,0,0,0,66,63,0,0,0,0,0,0,0,0,0,0,0,68,0,68,0,67,0,72,67,0,60,0,78,64,68,60,0
Caio Tafarell,234002,69,CDM,25,0,68,0,0,0,58,74,0,0,0,0,0,0,0,0,0,0,0,66,0,72,0,62,0,67,72,0,68,0,73,70,72,64,0
Ryota Oshima,233147,69,CDM,24,0,58,0,0,0,71,73,0,0,0,0,0,0,0,0,0,0,0,70,0,66,0,66,0,73,71,0,56,0,80,72,46,71,0
Garrido,233075,69,CDM,27,0,85,0,0,0,61,65,0,0,0,0,0,0,0,0,0,0,0,73,0,62,0,56,0,59,69,0,55,0,79,76,88,59,0
Rodrigo,231866,69,CDM,20,0,61,0,0,0,70,69,0,0,0,0,0,0,0,0,0,0,0,70,0,77,0,60,0,58,71,0,64,0,58,73,65,64,0
Roldão Riso,230439,69,CDM,25,0,52,0,0,0,61,52,0,0,0,0,0,0,0,0,0,0,0,66,0,71,0,67,0,65,71,0,66,0,74,72,74,71,0
Alson Botelho,230253,69,CDM,29,0,64,0,0,0,62,51,0,0,0,0,0,0,0,0,0,0,0,74,0,66,0,70,0,60,71,0,75,0,72,73,71,50,0
Marlinito Dias,230249,69,CDM,33,0,62,0,0,0,75,73,0,0,0,0,0,0,0,0,0,0,0,68,0,70,0,61,0,80,76,0,51,0,53,62,86,64,0
Charilaos Charisis,229247,69,CDM,22,0,71,0,0,0,69,55,0,0,0,0,0,0,0,0,0,0,0,65,0,72,0,67,0,58,73,0,64,0,73,68,68,65,0
Christian Rivera,229038,69,CDM,19,0,62,0,0,0,73,66,0,0,0,0,0,0,0,0,0,0,0,64,0,63,0,60,0,63,75,0,62,0,76,70,69,70,0
Víctor Guzmán,229034,69,CDM,22,0,66,0,0,0,70,60,0,0,0,0,0,0,0,0,0,0,0,68,0,69,0,66,0,63,72,0,67,0,76,67,59,67,0
Juan Camilo Roa,227170,69,CDM,22,0,59,0,0,0,71,50,0,0,0,0,0,0,0,0,0,0,0,67,0,70,0,72,0,56,72,0,65,0,80,70,58,66,0
Max Christiansen,226686,69,CDM,20,0,78,0,0,0,71,63,0,0,0,0,0,0,0,0,0,0,0,67,0,67,0,56,0,68,68,0,67,0,76,70,78,64,0
Sebastián Salazar,225434,69,CDM,21,0,63,0,0,0,66,60,0,0,0,0,0,0,0,0,0,0,0,67,0,64,0,73,0,73,70,0,59,0,78,65,72,58,0
Rajko Rotman,223736,69,CDM,28,0,72,0,0,0,66,70,0,0,0,0,0,0,0,0,0,0,0,67,0,65,0,66,0,66,71,0,64,0,80,72,72,58,0
Fede,223654,69,CDM,20,0,83,0,0,0,63,66,0,0,0,0,0,0,0,0,0,0,0,70,0,65,0,55,0,64,72,0,71,0,81,69,66,58,0
Daler Kuzyaev,223058,69,CDM,24,0,70,0,0,0,73,63,0,0,0,0,0,0,0,0,0,0,0,68,0,67,0,68,0,59,75,0,63,0,70,62,75,61,0
Jamal Abdullah Ba Jandouh,220357,69,CDM,24,0,64,0,0,0,68,50,0,0,0,0,0,0,0,0,0,0,0,62,0,74,0,63,0,63,73,0,62,0,75,67,75,66,0
Franco Bellocq,219844,69,CDM,23,0,78,0,0,0,71,61,0,0,0,0,0,0,0,0,0,0,0,66,0,62,0,70,0,71,68,0,62,0,78,72,62,55,0
Fahed Al Berahim,219106,69,CDM,30,0,63,0,0,0,73,73,0,0,0,0,0,0,0,0,0,0,0,65,0,67,0,67,0,68,74,0,58,0,72,67,75,69,0
Fidencio Oviedo,218164,69,CDM,29,0,88,0,0,0,63,47,0,0,0,0,0,0,0,0,0,0,0,68,0,63,0,64,0,65,65,0,68,0,76,69,83,55,0
Hideto Takahashi,217653,69,CDM,29,0,66,0,0,0,63,60,0,0,0,0,0,0,0,0,0,0,0,71,0,68,0,68,0,68,66,0,67,0,80,66,74,65,0
Julien De Sart,217287,69,CDM,22,0,74,0,0,0,65,66,0,0,0,0,0,0,0,0,0,0,0,69,0,68,0,65,0,66,67,0,67,0,81,68,64,70,0
Jaime Córdoba,216662,69,CDM,28,0,59,0,0,0,65,65,0,0,0,0,0,0,0,0,0,0,0,63,0,69,0,72,0,61,71,0,58,0,80,69,79,65,0
Mohamed El Makrini,215942,69,CDM,29,0,86,0,0,0,66,62,0,0,0,0,0,0,0,0,0,0,0,70,0,67,0,59,0,61,70,0,62,0,73,66,71,70,0
Alejandro Bernal,214608,69,CDM,28,0,77,0,0,0,65,61,0,0,0,0,0,0,0,0,0,0,0,58,0,66,0,72,0,66,73,0,60,0,91,61,83,62,0
Víctor Castillo,214360,69,CDM,29,0,79,0,0,0,54,65,0,0,0,0,0,0,0,0,0,0,0,64,0,69,0,72,0,77,73,0,55,0,81,67,62,58,0
Raúl Loaiza,214226,69,CDM,22,0,68,0,0,0,63,66,0,0,0,0,0,0,0,0,0,0,0,68,0,72,0,66,0,60,70,0,57,0,84,67,70,67,0
Juan Cabezas,214018,69,CDM,26,0,74,0,0,0,62,56,0,0,0,0,0,0,0,0,0,0,0,73,0,59,0,65,0,72,65,0,62,0,82,69,74,64,0
Babacar Sarr,213537,69,CDM,26,0,77,0,0,0,65,68,0,0,0,0,0,0,0,0,0,0,0,72,0,60,0,65,0,68,61,0,70,0,82,70,85,53,0
Facundo Píriz,213325,69,CDM,27,0,79,0,0,0,64,44,0,0,0,0,0,0,0,0,0,0,0,68,0,64,0,59,0,72,66,0,68,0,76,71,77,64,0
Roman Zobnin,213160,69,CDM,23,0,59,0,0,0,70,50,0,0,0,0,0,0,0,0,0,0,0,72,0,67,0,65,0,70,71,0,67,0,71,63,66,59,0
Rani Khedira,211999,69,CDM,23,0,71,0,0,0,65,65,0,0,0,0,0,0,0,0,0,0,0,69,0,64,0,67,0,59,70,0,66,0,78,70,78,55,0
Marco Hartmann,211840,69,CDM,29,0,78,0,0,0,57,76,0,0,0,0,0,0,0,0,0,0,0,72,0,61,0,72,0,70,62,0,69,0,76,70,82,52,0
Michał Kopczyński,211227,69,CDM,24,0,80,0,0,0,65,65,0,0,0,0,0,0,0,0,0,0,0,70,0,63,0,69,0,69,68,0,67,0,76,67,59,64,0
Lévy Madinda,211103,69,CDM,24,0,72,0,0,0,70,67,0,0,0,0,0,0,0,0,0,0,0,71,0,64,0,57,0,61,70,0,67,0,71,70,78,69,0
Svetoslav Dyakov,211041,69,CDM,32,0,72,0,0,0,67,57,0,0,0,0,0,0,0,0,0,0,0,61,0,66,0,72,0,67,72,0,66,0,73,70,62,74,0
Abdulaziz Al Jebreen,210492,69,CDM,26,0,64,0,0,0,69,66,0,0,0,0,0,0,0,0,0,0,0,68,0,68,0,67,0,67,71,0,61,0,72,67,75,69,0
Denis Linsmayer,210303,69,CDM,25,0,63,0,0,0,65,61,0,0,0,0,0,0,0,0,0,0,0,67,0,65,0,69,0,67,70,0,68,0,71,69,74,66,0
Patrick Ziegler,210280,69,CDM,27,0,68,0,0,0,65,64,0,0,0,0,0,0,0,0,0,0,0,71,0,67,0,68,0,68,69,0,67,0,72,71,76,50,0
Florian Tardieu,209618,69,CDM,24,0,73,0,0,0,67,62,0,0,0,0,0,0,0,0,0,0,0,69,0,68,0,67,0,62,70,0,66,0,73,65,61,68,0
Mateusz Matras,209413,69,CDM,26,0,75,0,0,0,64,71,0,0,0,0,0,0,0,0,0,0,0,71,0,64,0,64,0,64,65,0,59,0,75,73,90,58,0
Awadh Khamis Al Faraj,209223,69,CDM,28,0,71,0,0,0,71,65,0,0,0,0,0,0,0,0,0,0,0,62,0,65,0,68,0,72,76,0,55,0,85,63,60,64,0
Shaya Ali Sharahili,208929,69,CDM,26,0,73,0,0,0,68,65,0,0,0,0,0,0,0,0,0,0,0,67,0,62,0,65,0,69,64,0,63,0,86,67,79,58,0
Dominik Furman,208630,69,CDM,24,0,61,0,0,0,68,64,0,0,0,0,0,0,0,0,0,0,0,71,0,71,0,64,0,62,73,0,63,0,69,64,62,73,0
Amos Youga,207744,69,CDM,24,0,76,0,0,0,67,52,0,0,0,0,0,0,0,0,0,0,0,69,0,58,0,69,0,72,68,0,63,0,73,67,84,63,0
Isaac Hayden,206115,69,CDM,22,0,74,0,0,0,68,58,0,0,0,0,0,0,0,0,0,0,0,67,0,61,0,63,0,64,69,0,65,0,76,69,78,65,0
Harrison Reed,205990,69,CDM,22,0,80,0,0,0,66,66,0,0,0,0,0,0,0,0,0,0,0,64,0,66,0,62,0,58,74,0,68,0,74,70,65,66,0
Jack Price,205585,69,CDM,24,0,69,0,0,0,67,74,0,0,0,0,0,0,0,0,0,0,0,67,0,70,0,64,0,65,73,0,65,0,78,66,56,64,0
Ondřej Petrák,204939,69,CDM,25,0,55,0,0,0,67,70,0,0,0,0,0,0,0,0,0,0,0,75,0,68,0,61,0,63,69,0,64,0,74,69,74,67,0
Stefan Schwab,204688,68,CDM,26,0,70,0,0,0,72,69,0,0,0,0,0,0,0,0,0,0,0,63,0,74,0,60,0,61,66,0,61,0,83,57,75,73,0
Pape Maly Diamanka,204450,69,CDM,27,0,76,0,0,0,63,72,0,0,0,0,0,0,0,0,0,0,0,70,0,63,0,55,0,64,70,0,76,0,72,71,75,63,0
Thomas Monconduit,203128,69,CDM,26,0,72,0,0,0,67,66,0,0,0,0,0,0,0,0,0,0,0,67,0,68,0,64,0,66,70,0,62,0,85,65,71,64,0
Facundo Quignon,202331,69,CDM,23,0,61,0,0,0,67,54,0,0,0,0,0,0,0,0,0,0,0,66,0,65,0,64,0,70,67,0,74,0,77,71,68,72,0
Gershon Koffie,201870,69,CDM,25,0,77,0,0,0,68,67,0,0,0,0,0,0,0,0,0,0,0,70,0,63,0,63,0,65,68,0,64,0,80,66,80,62,0
Ádám Pintér,201176,69,CDM,28,0,75,0,0,0,63,73,0,0,0,0,0,0,0,0,0,0,0,68,0,66,0,62,0,65,71,0,59,0,74,70,84,61,0
Alex Albístegui,200540,69,CDM,29,0,64,0,0,0,67,67,0,0,0,0,0,0,0,0,0,0,0,67,0,70,0,61,0,65,73,0,59,0,80,65,74,68,0
Gregor Breinburg,200374,69,CDM,25,0,74,0,0,0,65,63,0,0,0,0,0,0,0,0,0,0,0,66,0,71,0,58,0,66,69,0,64,0,79,67,71,67,0
Jason Lowe,200292,69,CDM,25,0,79,0,0,0,61,63,0,0,0,0,0,0,0,0,0,0,0,71,0,67,0,69,0,68,69,0,69,0,79,64,63,54,0
Josh McEachran,198704,69,CDM,24,0,51,0,0,0,75,76,0,0,0,0,0,0,0,0,0,0,0,59,0,72,0,66,0,67,76,0,64,0,70,68,53,76,0
Tony Tchani,197717,68,CDM,27,0,85,0,0,0,67,65,0,0,0,0,0,0,0,0,0,0,0,63,0,62,0,60,0,61,69,0,59,0,81,68,88,65,0
Marlon Pack,196916,69,CDM,26,0,66,0,0,0,67,68,0,0,0,0,0,0,0,0,0,0,0,70,0,69,0,62,0,63,66,0,60,0,89,63,75,69,0
Yulián Anchico,196145,69,CDM,32,0,70,0,0,0,69,64,0,0,0,0,0,0,0,0,0,0,0,68,0,59,0,66,0,71,68,0,70,0,74,67,71,66,0
Cheick Doukouré,195698,69,CDM,24,0,66,0,0,0,70,51,0,0,0,0,0,0,0,0,0,0,0,65,0,60,0,67,0,63,72,0,68,0,78,71,71,60,0
Dani Toribio,194924,69,CDM,28,0,83,0,0,0,56,62,0,0,0,0,0,0,0,0,0,0,0,70,0,62,0,51,0,57,71,0,67,0,87,76,76,64,0
Izunna Arnest Uzochukwu,194429,69,CDM,26,0,76,0,0,0,69,72,0,0,0,0,0,0,0,0,0,0,0,69,0,66,0,64,0,67,70,0,62,0,73,65,74,66,0
André Santos,193495,69,CDM,28,0,62,0,0,0,69,57,0,0,0,0,0,0,0,0,0,0,0,68,0,73,0,60,0,65,74,0,63,0,71,69,65,65,0
Fanol Përdedaj,192989,69,CDM,25,0,84,0,0,0,66,66,0,0,0,0,0,0,0,0,0,0,0,69,0,63,0,66,0,66,66,0,68,0,90,67,71,56,0
Matilla,192790,69,CDM,28,0,64,0,0,0,69,70,0,0,0,0,0,0,0,0,0,0,0,70,0,74,0,71,0,59,77,0,68,0,61,59,59,71,0
Mohammed Abubakari,192554,69,CDM,31,0,86,0,0,0,67,74,0,0,0,0,0,0,0,0,0,0,0,65,0,65,0,61,0,72,68,0,64,0,80,67,71,63,0
Samba Sow,191151,69,CDM,27,0,74,0,0,0,67,63,0,0,0,0,0,0,0,0,0,0,0,65,0,64,0,63,0,69,70,0,66,0,82,70,77,62,0
Renan Foguinho,189818,69,CDM,27,0,78,0,0,0,68,51,0,0,0,0,0,0,0,0,0,0,0,68,0,67,0,66,0,65,69,0,67,0,74,67,68,69,0
Francesco Bolzoni,188076,69,CDM,27,0,78,0,0,0,67,71,0,0,0,0,0,0,0,0,0,0,0,71,0,66,0,61,0,67,70,0,66,0,72,68,74,63,0
Ariel Borysiuk,187818,69,CDM,25,0,81,0,0,0,66,65,0,0,0,0,0,0,0,0,0,0,0,69,0,65,0,63,0,70,68,0,66,0,70,67,64,70,0
Shin Hyung Min,187447,69,CDM,30,0,62,0,0,0,62,66,0,0,0,0,0,0,0,0,0,0,0,73,0,67,0,66,0,70,70,0,61,0,86,62,70,68,0
Abdou Traoré,187048,69,CDM,29,0,56,0,0,0,75,63,0,0,0,0,0,0,0,0,0,0,0,64,0,74,0,63,0,68,77,0,61,0,61,64,63,72,0
Jean-Pascal Fontaine,185018,69,CDM,28,0,64,0,0,0,69,63,0,0,0,0,0,0,0,0,0,0,0,64,0,73,0,61,0,70,74,0,60,0,75,65,65,65,0
Ryan Koolwijk,184071,69,CDM,31,0,72,0,0,0,71,83,0,0,0,0,0,0,0,0,0,0,0,65,0,70,0,58,0,65,70,0,55,0,75,72,78,72,0
Janus Mats Drachmann,178461,69,CDM,28,0,84,0,0,0,66,72,0,0,0,0,0,0,0,0,0,0,0,69,0,72,0,53,0,71,68,0,63,0,79,67,66,68,0
