,Rating,Preferred,Acceleration,Age,Aggression,Agility,Attacking_Position,Balance,Ball_Control,Composure,Crossing,Curve,Dribbling,Finishing,Freekick_Accuracy,GK_Diving,GK_Handling,GK_Kicking,GK_Positioning,GK_Reflexes,Heading,Interceptions,Jumping,Long_Pass,Long_Shots,Marking,Penalties,Reactions,Short_Pass,Shot_Power,Sliding_Tackle,Sprint,Stamina,Standing_Tackle,Strength,Vision,Volleys
8900,66,CAM,82,21,76,57,54,78,70,64,58,55,69,56,58,13,13,11,14,8,51,31,54,65,55,47,59,59,67,64,50,79,59,54,65,65,53
8901,66,GK,59,20,25,60,19,64,30,27,23,34,14,21,12,66,63,62,70,65,14,24,65,37,32,13,24,55,35,33,12,55,59,17,58,35,21
8902,66,RB,65,34,59,69,57,71,60,65,59,33,58,25,62,12,13,15,14,14,49,68,63,42,26,64,57,71,66,21,67,67,67,65,62,42,27
8903,66,CB,75,20,62,56,27,53,58,65,27,31,43,22,31,7,10,10,8,12,61,67,71,54,19,65,34,63,64,37,59,76,55,61,79,37,28
8904,66,CB,48,27,67,64,41,57,58,45,42,42,54,52,44,12,7,12,15,13,62,66,64,49,42,64,61,63,56,56,64,46,74,67,77,33,45
8905,66,CDM,66,28,55,59,59,70,60,64,60,40,69,63,61,16,15,12,12,13,63,66,63,61,60,74,66,60,68,64,65,62,60,70,61,69,49
8906,66,CB,43,24,56,41,29,36,45,55,24,29,40,21,25,12,10,8,9,10,60,63,74,49,18,65,35,58,54,32,67,52,57,68,84,40,26
8907,66,ST,57,26,26,57,67,59,64,56,36,60,62,67,60,10,12,14,11,9,69,22,73,43,61,22,66,63,57,71,23,65,62,23,72,45,53
8908,66,CM,76,24,68,72,66,82,69,68,63,46,72,63,41,13,7,13,9,6,42,59,66,66,51,42,44,56,68,63,37,75,77,39,50,67,55
8909,66,CAM,78,25,41,80,56,85,68,48,58,44,70,47,59,7,14,14,11,7,35,20,67,61,58,21,61,65,63,57,26,79,58,21,61,71,69
8910,66,GK,26,25,23,33,16,38,22,44,13,12,12,12,14,66,65,65,64,66,17,17,54,33,13,12,24,63,24,19,15,26,25,19,70,56,13
8911,66,ST,72,20,50,48,67,71,61,48,41,31,58,65,26,13,13,9,12,8,63,16,67,43,60,18,63,56,57,70,13,79,63,15,81,40,33
8912,66,CM,68,28,72,56,68,76,67,67,56,58,63,59,55,11,14,7,9,12,54,62,63,59,60,61,59,69,68,67,64,69,74,67,64,60,58
8913,66,CM,62,22,57,60,64,51,66,61,56,63,64,54,66,6,7,9,10,11,54,63,64,64,56,49,46,61,69,65,49,68,75,56,65,67,54
8914,66,RB,68,25,68,70,49,72,65,55,65,42,64,57,33,12,6,11,14,12,53,63,59,48,39,66,46,60,58,43,65,71,74,66,58,39,31
8915,66,CDM,68,25,84,59,47,62,65,66,52,53,62,51,63,16,8,7,9,7,57,69,64,61,50,59,53,55,66,58,58,61,81,62,79,53,53
8916,66,ST,64,25,68,33,67,33,60,54,38,52,55,64,53,11,9,12,11,9,72,28,58,49,65,27,54,58,57,70,25,65,62,26,87,46,62
8917,66,CAM,67,22,41,71,62,65,69,64,64,67,67,61,65,16,6,9,7,7,34,29,59,65,71,27,49,61,66,72,31,62,58,41,57,63,64
8918,66,ST,87,20,34,77,66,72,67,54,45,48,67,68,31,9,11,16,11,7,64,19,76,35,49,20,60,55,53,67,29,86,58,21,57,61,49
8919,66,CM,68,21,46,72,65,65,68,63,61,69,67,47,68,9,7,8,8,12,55,50,50,68,60,51,69,69,71,66,53,65,47,50,61,68,63
8920,66,CB,58,25,62,48,24,41,46,56,33,28,25,19,32,9,8,12,11,9,73,60,70,56,27,66,35,52,63,64,63,53,59,67,80,26,34
8921,66,RM,80,22,38,77,61,81,70,58,67,66,68,62,45,8,12,8,14,8,43,25,39,54,64,22,62,56,61,61,26,79,56,28,34,57,53
8922,66,CM,70,24,65,68,58,79,67,56,58,57,55,51,54,7,7,7,7,10,58,64,60,66,66,58,57,58,68,69,59,72,83,62,75,64,60
8923,66,RWB,71,24,33,69,57,53,68,60,65,39,70,59,35,21,17,18,30,33,55,63,58,54,60,65,49,55,67,50,63,71,69,66,60,65,47
8924,66,ST,84,22,43,72,59,68,59,50,60,65,68,61,60,8,16,14,15,16,61,28,55,55,59,15,58,61,61,77,16,86,75,14,68,49,65
8925,66,RM,79,20,63,76,57,84,68,53,61,49,70,58,49,15,13,15,12,15,39,51,83,57,53,38,51,58,63,75,43,80,61,41,81,55,52
8926,66,CDM,61,21,69,55,42,71,58,43,48,40,55,36,40,9,15,14,10,8,58,71,72,60,33,56,49,64,67,60,69,55,81,67,61,59,34
8927,66,CB,55,24,69,45,21,58,44,58,27,25,29,25,27,16,9,8,12,10,63,63,74,30,23,68,38,69,36,35,66,55,64,72,67,31,29
8928,66,CB,55,25,54,34,21,51,37,44,13,15,27,17,19,14,14,6,7,12,66,62,72,32,16,67,29,51,43,31,76,55,59,74,73,17,19
8929,68,CAM,69,23,36,67,63,76,69,55,66,52,70,62,48,16,7,10,8,10,50,15,58,63,56,16,60,63,73,63,18,65,59,20,59,67,55
8930,66,ST,69,24,32,67,60,77,74,50,48,37,63,71,33,11,9,9,15,6,61,17,63,31,65,20,59,58,60,68,12,68,67,11,48,58,56
8931,66,RW,81,21,42,90,55,84,68,63,58,62,68,59,54,12,12,11,8,10,51,35,59,57,65,30,65,60,63,69,27,79,58,30,39,63,53
8932,66,RB,73,22,61,68,38,67,64,46,62,42,71,21,35,9,7,15,16,11,54,63,74,47,23,66,37,70,57,40,65,76,61,68,66,34,22
8933,66,CM,75,20,74,71,50,74,68,59,55,52,70,50,53,16,9,6,11,9,64,68,80,64,61,58,57,58,70,74,64,74,77,68,80,62,50
8934,66,LB,68,22,60,59,46,58,54,37,64,39,59,28,39,10,13,16,14,14,68,70,68,45,34,62,48,61,53,28,68,66,74,69,72,43,35
8935,66,CM,73,25,44,67,59,77,70,65,56,63,67,58,47,8,9,11,14,14,52,50,56,69,53,51,52,65,71,62,49,75,56,56,59,69,56
8936,66,CB,34,28,76,34,34,34,52,49,34,29,43,23,25,9,12,15,9,7,64,63,37,47,33,65,33,61,51,43,61,34,54,67,90,46,28
8937,66,ST,86,25,36,73,72,84,65,63,73,51,74,64,54,14,10,8,13,15,49,18,84,63,63,23,57,58,65,68,32,79,68,31,48,70,61
8938,66,RM,74,25,49,68,62,65,64,46,67,69,69,66,62,7,14,7,8,15,51,51,54,63,68,50,60,51,67,65,47,76,61,44,57,61,67
8939,66,CB,57,28,62,47,40,59,61,43,35,29,50,25,29,14,9,12,11,10,64,65,79,61,32,64,47,59,65,49,65,63,73,67,67,50,27
8940,66,LB,69,24,49,64,36,73,68,52,66,61,67,47,44,8,13,15,8,14,60,51,77,65,52,71,41,52,64,60,70,68,69,72,65,53,59
8941,66,CAM,72,24,50,82,61,78,71,50,34,39,69,58,51,13,6,16,8,12,43,43,63,62,65,33,35,60,63,62,47,73,70,41,54,57,38
8942,66,LM,90,22,36,86,53,83,70,51,62,51,72,58,37,12,9,7,6,14,40,29,49,57,55,33,46,49,59,61,29,86,70,29,56,53,51
8943,66,CDM,67,23,56,67,38,76,62,70,54,45,53,37,56,11,10,12,10,14,49,59,59,70,74,68,52,58,72,64,65,69,77,71,62,49,41
8944,66,CB,73,21,66,59,37,61,51,50,46,35,48,29,29,13,9,8,13,7,62,63,85,48,22,64,37,61,52,45,66,69,73,68,76,30,33
8945,66,CM,69,23,74,64,66,66,68,61,65,44,59,32,65,6,14,10,6,14,36,70,65,63,57,44,51,65,68,59,59,65,78,66,49,63,43
8946,66,GK,46,22,24,39,15,38,24,24,13,15,14,13,14,67,60,60,64,70,12,18,55,22,19,13,25,68,31,18,14,44,32,19,66,25,17
8947,66,ST,76,21,33,76,73,66,63,55,51,43,72,63,42,6,14,11,11,10,63,12,71,54,55,23,68,54,57,65,20,75,66,14,68,50,55
8948,66,LB,70,24,58,72,55,75,51,42,61,38,66,36,42,7,15,11,8,13,61,72,74,35,28,56,48,61,52,34,73,68,75,67,66,39,27
8949,66,GK,49,28,20,50,19,55,15,24,17,13,16,14,15,68,63,60,62,66,19,27,60,22,14,20,20,67,23,17,18,41,39,17,46,34,16
8950,66,CB,73,29,72,45,23,50,39,47,25,28,35,24,32,16,11,6,6,13,68,65,56,32,22,65,39,50,47,34,66,75,61,69,77,32,24
8951,66,RB,68,25,68,69,45,74,62,60,58,33,59,29,34,15,10,15,9,15,61,66,82,53,37,69,42,66,60,53,64,68,76,65,67,40,29
8952,66,LB,64,24,68,64,26,64,59,54,56,27,51,16,28,11,15,16,15,14,59,63,61,49,20,67,37,65,59,57,69,66,76,66,72,32,26
8953,66,RW,78,23,33,81,67,89,68,42,61,52,70,58,53,12,14,7,16,9,53,20,77,54,60,16,56,62,57,79,16,84,55,21,68,51,69
8954,66,CM,74,22,73,66,59,72,67,56,54,46,64,53,50,12,11,9,12,9,50,67,78,65,62,66,43,64,68,62,65,75,75,66,75,62,49
8955,66,LM,78,25,44,73,64,67,65,61,57,63,70,62,62,6,10,14,14,8,54,46,48,50,60,28,59,62,60,69,24,82,78,25,74,58,48
8956,66,CB,64,29,56,28,24,52,55,35,46,51,42,21,30,6,11,11,13,8,70,62,62,48,25,68,33,56,56,47,66,67,70,66,72,29,62
8957,66,CM,66,25,65,75,61,76,67,45,49,43,65,57,49,14,15,8,10,10,56,62,82,63,68,48,52,66,65,71,55,68,71,58,47,65,69
8958,66,LM,85,28,69,64,64,74,63,68,56,29,61,67,26,7,10,12,10,14,42,18,47,56,68,19,61,62,69,77,21,76,67,17,83,57,43
8959,66,CAM,68,23,31,72,71,69,64,53,46,57,67,63,62,11,10,8,10,13,59,36,74,63,63,41,64,61,66,66,38,65,64,42,58,61,59
8960,66,ST,56,23,86,47,73,60,69,61,44,53,65,66,46,6,9,11,6,12,67,22,62,29,55,21,57,62,55,62,24,64,60,27,70,50,63
8961,66,LB,67,28,53,54,46,64,56,51,67,30,57,28,29,15,13,11,10,6,55,63,64,60,25,64,34,60,58,22,72,64,64,71,60,46,28
8962,66,CM,82,22,64,75,68,70,70,68,63,58,66,65,53,9,15,14,9,9,39,44,71,63,55,35,55,66,68,54,39,80,72,44,66,70,57
8963,66,CDM,68,29,57,71,54,72,55,60,56,71,50,44,72,8,11,12,11,9,51,67,56,67,65,68,52,70,68,68,66,65,73,69,50,63,64
8964,66,LM,88,23,50,84,58,71,61,73,55,48,72,52,44,10,12,11,12,14,30,38,62,41,53,44,46,62,65,69,30,91,69,40,62,62,57
8965,66,CB,74,25,68,54,39,54,55,42,40,28,49,21,35,8,15,12,13,13,63,64,69,54,31,69,38,63,55,41,61,55,61,62,83,44,28
8966,66,CM,76,25,52,73,60,73,68,56,46,64,66,48,57,7,7,8,7,13,56,59,60,62,52,38,52,63,70,59,42,76,72,62,65,68,47
8967,66,CB,62,27,69,57,34,66,56,59,30,35,44,52,32,11,12,12,11,10,63,61,72,49,32,64,47,59,58,54,64,55,68,68,78,37,27
8968,66,RB,77,24,84,71,49,64,60,44,67,65,54,42,41,7,8,13,13,10,57,52,82,62,52,65,46,56,66,75,69,84,78,60,68,50,40
8969,66,CM,71,21,75,70,56,73,66,66,53,39,66,60,43,13,16,12,11,14,60,64,82,66,54,63,42,65,68,57,62,73,78,62,66,63,53
8970,66,CDM,69,23,69,58,41,61,68,67,46,41,56,50,49,14,14,10,15,14,55,57,66,62,61,67,55,66,69,59,67,68,66,69,71,46,42
8971,66,CAM,70,22,61,71,54,63,71,60,52,61,68,59,66,9,13,13,15,13,50,27,59,59,56,33,60,60,68,63,38,69,53,44,62,63,55
8972,66,RM,71,24,65,59,53,64,69,49,54,59,67,53,64,14,13,13,8,14,52,50,61,64,60,47,55,61,68,68,53,74,83,59,75,60,52
8973,66,ST,66,22,33,66,66,62,64,62,59,45,66,67,39,9,13,11,12,7,65,19,73,37,54,21,63,64,56,70,19,70,63,18,64,53,59
8974,66,RB,78,26,71,51,51,64,61,58,61,37,60,32,37,11,9,7,12,12,56,61,62,33,51,63,46,63,55,67,68,80,73,67,82,55,36
8975,66,CB,57,25,72,45,34,45,58,56,27,30,41,29,27,13,13,13,14,11,60,67,79,55,27,64,43,58,55,42,65,53,70,64,80,43,26
8976,66,ST,66,26,51,65,67,71,61,61,42,63,63,67,37,6,9,9,13,14,68,29,68,49,57,26,63,65,60,68,21,65,70,23,65,59,65
8977,66,CAM,74,25,53,74,60,73,66,68,54,77,63,52,74,7,11,8,10,10,52,58,60,61,66,62,61,72,65,68,58,71,70,54,65,68,59
8978,66,GK,40,24,25,65,10,64,23,23,16,12,14,8,19,70,65,56,63,67,19,22,66,21,14,13,20,58,24,22,15,47,30,14,64,37,11
8979,66,CM,69,30,72,64,59,71,67,70,58,46,58,34,43,6,8,10,13,12,58,65,83,70,57,48,44,70,68,69,54,55,93,56,74,58,48
8980,66,ST,84,32,50,90,62,85,71,71,56,62,73,67,68,11,15,9,12,14,53,29,75,59,65,30,71,63,62,70,27,78,65,29,34,60,61
8981,66,CB,63,28,68,52,21,60,60,55,38,19,50,20,18,6,5,7,11,13,65,64,59,44,11,64,18,60,54,18,62,66,64,64,79,23,11
8982,66,CM,66,29,70,57,65,55,65,36,55,52,63,50,64,12,14,13,16,12,77,66,53,63,62,63,76,64,65,66,76,64,84,78,82,61,29
8983,66,CB,55,30,69,54,23,53,50,41,48,28,40,19,30,10,9,9,8,12,64,64,76,40,16,66,35,62,58,36,63,65,69,64,77,29,23
8984,66,LB,67,33,74,56,51,63,65,60,64,31,67,29,29,7,14,12,13,14,62,63,82,56,22,72,35,70,60,27,70,55,55,72,72,44,28
8985,66,CDM,64,26,66,67,61,68,65,57,55,40,63,33,45,15,10,10,15,7,57,64,57,67,58,60,39,67,66,48,56,66,85,65,63,62,34
8986,66,LB,76,26,81,67,68,77,68,63,64,61,67,62,52,6,12,12,8,8,68,64,78,59,57,56,54,69,62,64,62,71,71,63,76,60,63
8987,66,CDM,66,25,70,62,33,55,61,53,52,37,57,31,37,6,10,11,9,9,66,68,72,59,45,64,48,63,65,66,59,70,80,64,75,53,32
8988,66,CDM,63,26,77,68,26,59,55,52,33,34,39,40,31,10,14,15,11,8,58,64,70,65,65,62,36,62,63,69,61,67,80,64,75,61,32
8989,66,CM,51,26,53,54,32,56,68,44,31,70,63,46,65,8,6,7,14,14,60,64,64,70,66,65,45,63,70,70,58,55,78,63,83,62,36
8990,66,CAM,66,27,57,69,61,74,66,55,64,63,63,62,62,15,15,14,9,15,64,32,70,65,64,41,58,59,66,67,45,60,65,33,65,72,53
8991,66,CM,72,21,84,84,67,79,68,55,49,62,68,45,57,13,9,9,10,14,46,52,70,63,51,51,55,66,65,60,57,64,81,52,59,68,52
8992,66,RB,59,27,61,44,36,58,53,52,56,22,46,20,27,16,16,15,8,10,67,71,76,55,23,65,43,62,64,39,69,68,64,69,73,50,23
8993,66,CDM,61,30,75,56,42,63,57,63,48,40,40,49,40,15,9,16,13,9,59,64,57,58,58,70,40,63,67,81,54,55,78,69,85,50,35
8994,66,LM,91,24,55,87,51,77,65,51,67,49,69,59,43,14,8,11,9,13,50,40,77,60,50,38,51,54,62,53,36,91,65,34,42,50,55
8995,66,CB,55,22,65,44,25,57,51,42,47,30,38,29,27,11,9,8,15,12,65,58,66,48,27,67,40,60,52,58,65,61,60,70,74,52,31
8996,66,RB,74,23,83,72,25,65,53,42,70,32,63,22,36,12,12,16,12,15,52,63,80,59,24,65,48,62,45,48,65,75,89,63,64,32,32
8997,66,CM,71,25,46,79,67,79,72,68,59,59,73,64,56,11,14,12,8,6,51,39,56,64,56,44,59,70,67,61,40,73,64,43,56,69,46
8998,66,CB,34,26,73,33,28,32,38,49,33,27,30,28,35,11,8,7,14,9,79,64,29,45,21,74,53,63,42,66,53,34,53,63,90,49,35
8999,66,CB,63,28,61,69,36,67,42,49,51,44,43,30,27,9,16,10,15,15,68,70,72,31,42,65,48,63,42,57,64,64,58,70,75,23,36
9000,66,ST,77,19,52,72,65,82,67,66,58,65,68,66,55,6,11,6,10,12,64,26,75,54,65,30,59,64,65,65,32,72,64,34,50,59,64
9001,66,CDM,77,23,63,90,64,91,64,51,63,52,65,35,59,10,8,14,10,9,54,65,76,69,54,62,54,63,72,50,63,75,75,64,37,67,47
9002,66,RB,67,36,82,74,66,68,61,65,69,70,60,54,66,14,10,6,10,8,59,63,60,64,65,64,70,67,68,67,67,53,68,67,71,63,45
9003,66,CM,77,29,66,78,58,83,66,71,61,65,69,56,64,8,6,15,7,10,47,55,62,65,39,60,60,69,65,58,61,79,79,62,55,67,56
9004,66,ST,62,36,33,55,71,70,65,58,35,65,66,70,61,12,11,8,8,14,58,13,58,58,65,18,70,57,69,66,14,61,50,13,59,55,70
9005,66,GK,49,26,19,36,14,50,25,31,19,20,21,20,19,65,66,64,65,70,12,27,59,24,17,18,22,56,24,20,15,44,36,13,67,20,21
9006,66,LB,79,25,53,82,66,76,65,49,65,48,72,55,31,12,9,12,7,10,49,59,57,64,59,62,40,60,66,50,61,79,71,68,58,54,36
9007,66,CM,65,33,61,70,66,76,66,52,66,59,68,56,68,7,13,11,8,12,48,57,68,64,54,53,66,62,69,57,51,63,67,59,59,67,62
9008,66,LW,79,23,33,81,62,74,71,70,51,68,70,59,49,7,11,10,9,11,52,25,61,67,65,14,60,63,63,68,23,77,67,24,70,67,44
9009,66,RB,65,34,62,66,52,68,61,47,66,56,61,30,55,12,7,12,11,12,61,56,68,56,46,68,48,70,62,59,68,65,66,65,70,38,29
9010,66,ST,54,30,55,62,69,53,60,55,29,54,61,68,29,12,8,10,10,8,73,18,72,29,58,24,60,55,53,68,22,55,60,20,90,44,66
9011,66,CAM,63,25,25,76,59,69,70,58,66,65,65,59,67,6,7,7,11,10,35,27,34,68,62,29,59,56,72,59,27,62,64,25,63,60,50
9012,66,RB,72,31,68,63,36,60,57,56,45,37,41,34,35,10,7,15,16,13,62,61,72,44,36,67,45,72,46,46,72,73,72,74,70,39,31
9013,66,CM,82,22,53,70,62,73,68,67,50,67,68,55,54,13,14,14,9,15,53,55,76,66,68,56,53,63,64,68,58,78,80,63,58,64,55
9014,66,GK,51,24,27,44,20,35,17,39,18,13,20,20,18,66,62,60,62,71,13,19,57,25,14,16,25,62,25,16,14,53,24,15,66,20,14
9015,66,LB,62,26,68,61,59,87,65,68,65,67,59,39,38,14,10,11,11,15,37,64,63,62,46,69,42,63,60,48,71,67,70,65,65,52,38
9016,66,LW,77,29,51,78,67,69,68,67,58,52,71,65,47,13,16,10,8,14,52,47,74,48,61,33,61,62,55,60,25,78,67,39,72,59,41
9017,66,CDM,63,30,59,59,41,66,67,44,56,39,65,35,57,13,15,16,12,11,55,61,68,69,45,66,41,58,67,52,61,63,69,63,73,66,27
9018,66,CDM,51,33,65,61,32,77,66,67,39,41,65,40,45,12,14,13,14,6,51,78,86,69,47,60,49,72,67,44,53,53,78,50,58,51,29
9019,66,CB,62,25,70,56,35,64,52,57,50,33,45,34,38,9,11,11,10,11,69,59,70,48,39,59,42,57,58,57,66,68,64,74,67,43,42
9020,66,LM,87,27,54,79,64,71,68,51,39,54,67,67,28,10,14,7,14,14,57,12,75,47,52,20,64,66,57,65,19,88,80,18,56,57,48
9021,66,LM,70,27,66,68,67,70,65,52,68,75,56,57,74,10,13,15,12,14,60,58,69,58,68,65,66,68,66,67,62,72,75,67,57,62,47
9022,66,CDM,55,35,61,76,65,75,64,61,56,58,67,40,45,11,11,6,6,9,49,63,70,66,52,68,51,68,71,47,60,54,61,66,71,59,40
9023,66,ST,78,25,50,76,68,73,66,66,33,46,65,65,43,15,9,11,12,12,51,23,63,57,50,38,52,64,66,63,35,78,75,37,72,67,55
9024,66,GK,49,23,36,39,7,32,22,68,21,16,20,12,17,64,68,60,58,71,7,24,53,34,19,21,19,67,46,23,7,48,27,24,49,56,22
9025,66,RB,82,28,62,71,60,76,64,60,74,49,68,48,51,13,14,7,13,10,48,55,33,67,52,58,52,59,69,55,62,80,77,59,51,54,46
9026,66,CB,33,36,66,44,33,43,50,63,24,28,38,41,21,14,15,15,15,8,70,60,48,60,17,72,34,74,44,36,58,49,32,66,84,30,25
9027,66,LB,64,29,64,68,69,64,58,71,65,76,62,39,72,10,8,7,9,15,60,54,61,61,65,65,66,69,61,73,65,76,79,63,70,67,55
9028,66,CM,72,29,47,71,63,71,68,68,65,67,68,56,66,16,13,12,11,12,48,40,63,60,68,40,53,65,70,68,55,66,65,60,65,68,64
9029,66,CB,54,25,67,59,29,60,37,30,29,29,28,24,30,15,13,15,12,15,70,79,71,42,23,63,35,60,49,32,60,58,60,64,74,35,23
9030,66,LB,72,20,45,68,56,73,59,60,64,48,60,34,44,6,13,13,13,15,45,59,62,60,55,64,38,59,62,59,66,75,77,67,64,47,35
9031,66,RB,68,22,63,70,58,67,65,62,65,58,63,32,34,14,11,14,8,16,54,64,64,64,48,67,36,59,64,45,64,70,76,66,72,56,32
9032,66,ST,67,27,50,63,67,55,64,61,29,58,57,67,59,13,15,15,16,14,72,28,87,58,58,20,63,62,59,64,20,64,85,23,74,43,63
9033,66,RB,75,23,61,71,46,80,54,53,64,30,49,23,30,15,6,9,12,12,53,65,78,55,30,60,38,61,64,52,66,82,80,61,48,34,26
9034,66,CDM,68,28,71,70,64,81,61,38,50,56,54,49,60,7,8,12,6,16,55,63,76,64,57,65,41,68,68,68,63,63,69,67,60,64,54
9035,66,ST,48,32,61,55,68,51,57,60,48,45,53,72,27,11,9,12,14,12,72,28,78,45,63,12,64,65,54,70,15,54,51,15,80,58,62
9036,66,CDM,37,37,65,57,56,61,63,63,48,54,53,53,59,11,8,14,12,10,44,65,49,58,65,75,59,75,63,65,62,43,55,63,82,53,47
9037,66,RB,74,30,73,65,59,68,71,65,75,79,68,47,77,7,9,8,9,11,61,57,70,65,67,55,61,59,72,74,60,76,78,58,70,63,48
9038,66,CB,42,23,60,34,23,32,53,63,23,39,38,32,61,13,9,8,9,7,79,63,34,45,45,67,38,58,35,71,61,50,52,69,90,26,22
9039,66,CAM,88,24,38,91,54,86,62,64,61,69,65,56,65,13,15,13,14,11,42,30,91,63,60,19,62,56,70,65,21,86,74,30,56,65,56
9040,66,CAM,60,24,66,65,64,79,62,60,65,50,67,55,53,7,15,11,15,15,51,26,59,66,68,31,63,63,68,67,19,72,76,21,63,66,63
9041,66,RB,88,23,58,70,48,75,64,34,62,30,59,22,35,7,9,11,11,11,54,52,73,62,24,62,31,55,59,43,68,83,77,69,65,55,24
9042,66,GK,30,21,33,31,13,51,19,26,11,17,20,17,15,70,60,64,64,67,14,16,60,22,14,18,23,60,27,23,19,41,25,16,68,41,16
9043,66,ST,81,22,69,66,59,63,62,61,42,63,64,64,32,11,15,9,9,14,59,17,64,35,61,16,51,67,52,69,29,83,58,38,73,58,58
9044,66,CM,78,22,65,78,53,76,68,70,55,53,64,49,52,15,8,8,14,13,58,66,70,61,54,66,52,68,67,55,67,79,73,68,66,67,51
9045,66,CAM,70,30,44,71,56,57,71,64,60,60,71,64,36,11,8,16,14,11,57,25,61,59,62,29,49,61,65,66,28,70,58,22,60,62,58
9046,66,RB,82,21,52,68,61,66,63,49,65,48,62,51,36,10,12,15,7,9,55,56,55,62,48,62,47,53,65,55,64,83,83,61,72,62,52
9047,66,CB,55,27,75,46,45,52,58,51,45,42,48,32,28,11,7,7,15,14,64,68,66,66,38,67,39,59,65,46,60,64,70,60,76,46,39
9048,66,CB,54,26,47,47,28,48,58,46,28,33,36,25,28,13,7,14,11,7,69,58,74,28,26,64,46,51,53,40,72,57,56,75,70,32,31
9049,66,LM,78,25,54,76,57,64,66,60,63,62,70,47,56,8,8,15,7,10,50,43,60,46,62,31,55,60,64,64,42,78,68,57,58,67,52
9050,66,RM,79,23,50,77,67,81,64,63,50,58,61,62,44,8,10,13,16,7,42,34,55,57,68,32,62,70,67,66,35,79,72,33,32,63,65
9051,66,CDM,80,22,66,76,41,75,63,57,56,59,57,25,34,13,12,9,12,15,65,68,83,61,49,64,46,65,64,58,68,78,69,66,58,58,43
9052,66,CM,57,22,63,59,62,59,67,59,52,48,62,62,45,6,11,9,15,14,47,57,58,70,64,50,53,55,69,65,59,62,68,60,74,67,47
9053,66,ST,71,27,33,72,65,75,62,39,42,51,62,73,43,11,8,10,6,12,60,11,53,33,64,18,71,58,51,70,11,69,64,12,66,59,70
9054,66,GK,44,21,24,31,7,53,15,32,17,17,19,13,17,72,62,66,67,70,15,19,59,20,19,19,16,45,23,21,19,41,18,13,68,42,16
9055,66,RB,57,28,75,58,53,58,62,49,63,39,54,23,45,12,12,9,8,11,57,67,69,60,27,66,47,65,64,36,67,55,73,67,74,54,28
9056,66,LM,74,25,37,76,53,64,70,48,60,53,76,59,49,8,15,15,14,15,48,29,66,57,56,37,59,60,62,58,31,72,65,33,57,62,65
9057,66,ST,70,23,37,71,70,74,60,69,47,54,60,63,67,8,13,12,9,8,55,21,74,46,55,29,69,69,56,75,33,72,61,17,71,45,59
9058,66,ST,78,22,34,91,66,92,67,71,46,65,71,67,70,10,9,14,14,6,55,41,61,33,62,27,68,63,65,65,30,77,63,36,46,66,63
9059,66,ST,88,26,65,77,64,80,64,55,54,71,66,60,42,12,8,15,13,13,55,30,80,50,62,30,64,64,62,69,24,88,76,28,70,60,72
9060,66,LB,76,22,37,76,48,71,59,53,61,53,64,35,42,9,8,11,7,9,45,62,72,58,42,68,36,55,62,49,71,77,80,62,56,50,30
9061,66,CB,67,21,65,64,39,65,59,48,52,33,54,28,29,11,11,7,12,14,55,70,81,59,32,63,33,59,60,42,66,66,66,69,71,53,26
9062,66,CB,72,20,55,71,25,58,68,76,30,30,66,20,24,13,11,15,10,9,65,65,60,66,22,66,34,56,66,38,66,75,70,65,74,51,25
9063,66,CM,71,22,63,72,49,63,67,65,50,58,66,52,64,9,14,12,6,13,51,57,57,62,65,56,45,66,68,61,57,74,76,61,59,67,54
9064,66,ST,76,32,50,73,67,65,65,57,50,52,62,63,40,12,8,9,15,9,66,45,72,49,61,33,69,62,59,70,42,73,56,42,68,56,57
9065,66,GK,34,24,41,39,13,38,20,48,31,30,13,11,12,62,66,59,65,68,20,21,70,40,31,10,24,62,40,40,14,33,29,11,54,45,30
9066,66,CB,74,20,62,64,51,58,65,62,62,61,64,52,58,15,14,10,13,11,64,64,38,64,61,62,54,64,66,71,65,68,69,66,75,57,57
9067,66,RB,78,23,28,75,48,77,66,50,64,54,73,59,44,9,10,10,8,12,62,63,55,60,45,62,63,59,64,66,60,79,79,59,65,47,58
9068,66,CB,58,32,44,48,27,61,30,37,25,26,30,16,26,8,13,9,9,12,59,70,73,26,16,77,32,50,35,32,72,59,62,75,73,28,30
9069,66,CM,56,22,46,73,59,70,68,56,43,60,62,43,38,7,7,12,12,8,44,72,57,64,54,39,42,65,67,53,41,66,63,65,59,69,38
9070,66,CDM,72,24,59,70,60,76,69,51,61,55,60,41,48,10,13,16,14,14,61,63,65,68,45,62,59,62,71,61,63,75,71,64,58,61,41
9071,66,RB,81,26,66,72,57,70,63,49,61,50,59,51,45,11,10,9,13,11,56,57,51,51,55,64,59,66,66,52,64,78,74,63,72,53,47
9072,66,CDM,75,20,76,77,45,75,59,47,65,53,51,34,41,16,8,14,16,12,53,66,72,61,31,63,45,67,68,35,61,75,77,66,51,59,33
9073,66,RM,75,23,57,76,62,69,67,54,63,58,69,54,39,8,8,14,14,13,49,53,53,61,56,46,48,59,66,60,49,72,60,54,59,63,49
9074,66,CB,67,22,54,59,55,61,59,41,56,55,50,34,49,15,14,14,9,11,64,67,71,67,25,62,45,65,64,39,72,73,71,67,68,38,37
9075,66,LM,78,22,67,66,62,67,64,49,64,58,63,64,51,9,13,11,14,14,62,23,71,54,53,17,59,58,64,71,17,83,69,27,74,55,67
