Acceleration,Age,Aggression,Agility,Attacking_Position,Balance,Ball_Control,Composure,Crossing,Curve,Dribbling,Finishing,Freekick_Accuracy,GK_Diving,GK_Handling,GK_Kicking,GK_Positioning,GK_Reflexes,Heading,Interceptions,Jumping,Long_Pass,Long_Shots,Marking,Penalties,Preferred,Rating,Reactions,Short_Pass,Shot_Power,Sliding_Tackle,Sprint,Stamina,Standing_Tackle,Strength,Vision,Volleys
67,32,40,67,61,60,76,68,0,68,74,66,0,0,0,0,0,0,60,0,37,0,66,0,65,0,69,65,70,62,0,62,54,0,73,71,70
71,26,78,62,65,44,57,62,0,70,65,69,0,0,0,0,0,0,65,0,70,0,65,0,64,0,69,66,59,75,0,82,65,0,86,60,62
69,25,67,58,67,59,71,66,0,47,67,56,0,0,0,0,0,0,66,0,76,0,53,0,41,0,69,67,72,63,0,67,75,0,56,72,58
68,24,51,63,72,59,64,67,0,43,59,71,0,0,0,0,0,0,74,0,74,0,62,0,55,0,69,68,52,67,0,68,68,0,76,58,62
58,33,61,52,75,42,68,66,0,41,64,72,0,0,0,0,0,0,72,0,38,0,67,0,67,0,69,63,55,70,0,52,53,0,79,53,58
58,30,29,73,76,57,71,74,0,72,73,74,0,0,0,0,0,0,72,0,85,0,54,0,62,0,69,54,69,70,0,55,83,0,78,70,59
78,22,31,78,66,78,69,60,0,56,75,67,0,0,0,0,0,0,55,0,64,0,60,0,58,0,69,65,66,63,0,75,64,0,49,59,69
82,25,76,73,70,58,70,63,0,68,73,68,0,0,0,0,0,0,68,0,45,0,69,0,75,0,69,73,68,78,0,82,78,0,63,59,59
72,25,58,68,68,60,70,68,0,57,76,71,0,0,0,0,0,0,55,0,48,0,66,0,61,0,69,60,66,72,0,73,69,0,74,69,58
68,20,38,74,68,58,65,64,0,39,67,71,0,0,0,0,0,0,73,0,83,0,52,0,67,0,69,60,67,67,0,74,69,0,70,53,58
75,32,80,74,69,70,68,65,0,73,72,68,0,0,0,0,0,0,61,0,72,0,64,0,69,0,69,66,62,76,0,71,79,0,64,70,64
77,23,58,73,66,62,72,59,0,64,70,68,0,0,0,0,0,0,48,0,68,0,68,0,57,0,69,56,67,72,0,83,67,0,65,65,48
63,24,78,62,72,70,68,67,0,54,50,70,0,0,0,0,0,0,74,0,67,0,54,0,53,0,69,71,62,75,0,62,78,0,80,28,56
71,23,49,68,71,71,72,70,0,30,68,69,0,0,0,0,0,0,60,0,73,0,59,0,56,0,69,66,68,75,0,61,70,0,75,47,58
88,30,74,82,61,78,67,72,0,74,72,61,0,0,0,0,0,0,50,0,68,0,68,0,59,0,69,60,67,80,0,78,84,0,72,62,66
80,20,44,77,63,64,68,60,0,48,65,66,0,0,0,0,0,0,63,0,76,0,67,0,63,0,69,65,61,75,0,91,71,0,67,61,71
68,30,60,63,69,66,73,67,0,70,67,68,0,0,0,0,0,0,66,0,58,0,55,0,52,0,69,62,67,64,0,79,64,0,72,68,61
68,27,29,65,75,65,65,67,0,49,58,73,0,0,0,0,0,0,72,0,88,0,64,0,72,0,69,66,61,69,0,68,66,0,66,49,56
73,30,47,70,72,77,69,72,0,66,63,74,0,0,0,0,0,0,61,0,75,0,62,0,83,0,69,69,65,66,0,73,70,0,63,66,70
90,25,52,76,66,80,70,62,0,55,71,66,0,0,0,0,0,0,50,0,61,0,54,0,69,0,69,67,59,75,0,90,69,0,77,60,65
69,27,34,76,73,54,72,67,0,61,70,66,0,0,0,0,0,0,58,0,35,0,63,0,54,0,69,72,68,69,0,66,81,0,73,69,59
75,26,44,74,65,71,68,61,0,70,70,68,0,0,0,0,0,0,54,0,61,0,62,0,67,1,68,62,65,68,0,79,64,0,57,64,58
88,25,38,90,54,80,75,61,0,78,76,59,0,0,0,0,0,0,44,0,72,0,68,0,68,1,68,53,68,79,0,77,62,0,56,55,62
67,26,48,78,70,70,69,65,0,66,67,69,0,0,0,0,0,0,43,0,51,0,72,0,62,1,68,64,67,71,0,64,70,0,59,66,63
57,25,44,67,57,68,63,70,0,54,65,73,0,0,0,0,0,0,66,0,75,0,71,0,54,1,68,65,51,78,0,78,54,0,74,48,72
66,26,43,86,69,84,69,70,0,53,70,60,0,0,0,0,0,0,59,0,73,0,63,0,59,1,68,50,65,63,0,79,85,0,52,74,50
72,32,68,66,73,59,63,60,0,53,62,68,0,0,0,0,0,0,77,0,72,0,55,0,48,1,68,65,60,62,0,70,71,0,66,57,62
65,30,68,59,68,69,65,80,0,55,58,70,0,0,0,0,0,0,71,0,83,0,56,0,50,1,68,58,69,69,0,62,59,0,92,67,70
57,25,44,67,57,68,63,70,0,54,65,73,0,0,0,0,0,0,66,0,75,0,71,0,54,1,68,65,51,78,0,78,54,0,74,48,72
76,33,58,74,63,73,67,68,0,66,65,62,0,0,0,0,0,0,55,0,62,0,60,0,51,0,68,65,69,63,0,76,65,0,67,68,60
72,19,62,72,62,65,65,58,0,53,68,67,0,0,0,0,0,0,70,0,75,0,55,0,70,0,68,60,55,77,0,75,60,0,81,52,65
80,17,41,78,70,60,69,61,0,40,68,68,0,0,0,0,0,0,65,0,67,0,57,0,54,0,68,60,58,63,0,77,67,0,56,59,74
70,29,53,61,72,71,75,62,0,72,74,68,0,0,0,0,0,0,58,0,54,0,66,0,80,0,68,65,66,68,0,63,62,0,56,62,61
74,26,74,58,68,61,66,62,0,42,64,65,0,0,0,0,0,0,63,0,75,0,50,0,62,0,68,71,62,73,0,77,83,0,74,57,61
63,33,52,43,56,72,66,73,0,59,75,71,0,0,0,0,0,0,75,0,58,0,77,0,75,0,68,63,61,71,0,65,47,0,69,60,64
82,25,61,73,60,65,72,67,0,51,73,68,0,0,0,0,0,0,58,0,69,0,66,0,61,0,68,55,66,76,0,81,65,0,63,58,50
78,35,75,78,67,74,66,64,0,43,66,61,0,0,0,0,0,0,64,0,64,0,63,0,67,0,68,71,62,69,0,91,67,0,62,66,60
52,33,78,56,70,40,63,63,0,45,63,67,0,0,0,0,0,0,72,0,76,0,62,0,67,0,68,66,59,74,0,61,78,0,82,65,64
40,31,76,66,70,55,71,72,0,57,61,73,0,0,0,0,0,0,70,0,72,0,68,0,69,0,68,64,63,74,0,41,62,0,80,62,60
74,23,59,69,64,46,65,72,0,62,63,67,0,0,0,0,0,0,65,0,52,0,64,0,67,0,68,65,59,72,0,77,78,0,73,52,61
64,23,49,62,69,61,68,62,0,43,55,69,0,0,0,0,0,0,76,0,74,0,66,0,49,0,68,61,60,70,0,65,64,0,74,50,68
62,27,26,58,67,78,66,52,0,53,65,61,0,0,0,0,0,0,39,0,43,0,59,0,53,0,68,67,68,60,0,60,91,0,62,64,48
77,30,61,79,69,67,68,70,0,70,66,63,0,0,0,0,0,0,63,0,73,0,68,0,63,0,68,72,63,68,0,72,71,0,67,65,69
76,24,54,58,70,65,68,60,0,34,65,68,0,0,0,0,0,0,68,0,72,0,51,0,57,0,68,63,59,64,0,80,71,0,80,54,42
63,26,75,69,72,65,67,69,0,70,65,66,0,0,0,0,0,0,66,0,63,0,66,0,61,0,68,67,62,72,0,56,84,0,69,54,59
74,24,47,71,74,62,66,64,0,59,65,65,0,0,0,0,0,0,64,0,84,0,64,0,62,0,68,67,63,69,0,76,76,0,64,65,60
87,25,33,94,59,90,64,69,0,58,69,69,0,0,0,0,0,0,58,0,70,0,62,0,69,0,68,61,65,65,0,91,58,0,35,61,57
71,32,48,73,67,75,70,67,0,40,67,73,0,0,0,0,0,0,65,0,63,0,61,0,69,0,68,61,64,61,0,74,73,0,41,63,52
62,24,59,65,69,63,66,46,0,37,63,69,0,0,0,0,0,0,67,0,81,0,64,0,63,0,68,56,54,76,0,68,61,0,83,54,56
66,22,60,58,68,67,65,64,0,60,65,68,0,0,0,0,0,0,67,0,74,0,56,0,62,0,68,66,64,69,0,68,68,0,72,62,69
78,24,62,77,68,64,66,51,0,62,65,63,0,0,0,0,0,0,66,0,70,0,66,0,66,0,68,70,64,68,0,80,74,0,71,51,61
72,22,54,74,66,71,68,57,0,48,69,68,0,0,0,0,0,0,59,0,64,0,59,0,63,0,68,64,59,66,0,74,66,0,81,48,63
83,24,44,86,69,80,64,65,0,38,63,69,0,0,0,0,0,0,60,0,81,0,59,0,68,0,68,67,58,64,0,81,83,0,67,42,62
77,25,31,71,64,59,67,67,0,57,67,66,0,0,0,0,0,0,64,0,68,0,64,0,55,0,68,65,61,69,0,78,58,0,71,65,55
73,27,80,72,72,69,62,67,0,64,61,67,0,0,0,0,0,0,68,0,76,0,65,0,70,0,68,60,55,74,0,68,67,0,84,56,66
92,21,28,85,42,74,69,55,0,68,72,56,0,0,0,0,0,0,30,0,58,0,56,0,46,0,68,63,56,53,0,85,68,0,46,67,57
77,26,42,79,61,83,69,56,0,65,68,60,0,0,0,0,0,0,47,0,68,0,63,0,53,0,68,64,66,73,0,75,63,0,29,62,45
58,34,64,35,75,44,60,45,0,51,64,66,0,0,0,0,0,0,70,0,59,0,65,0,68,0,68,70,57,76,0,65,66,0,69,54,65
51,25,56,41,72,51,66,75,0,46,64,70,0,0,0,0,0,0,71,0,70,0,60,0,61,0,68,58,58,74,0,67,62,0,71,43,67
64,26,33,56,65,33,69,56,0,66,65,67,0,0,0,0,0,0,64,0,34,0,66,0,73,0,68,62,65,72,0,68,73,0,78,65,65
81,25,62,83,65,74,65,60,0,59,67,72,0,0,0,0,0,0,59,0,72,0,66,0,63,0,68,60,58,69,0,81,71,0,72,49,68
91,28,58,92,66,81,63,56,0,53,66,66,0,0,0,0,0,0,63,0,92,0,64,0,69,0,68,60,64,67,0,90,71,0,59,48,62
78,26,68,82,60,66,71,70,0,65,73,62,0,0,0,0,0,0,34,0,46,0,66,0,69,0,68,65,65,70,0,81,76,0,71,55,59
76,27,59,80,71,83,67,59,0,65,66,69,0,0,0,0,0,0,68,0,78,0,63,0,72,0,68,55,64,70,0,78,73,0,61,67,55
68,28,55,69,71,58,66,64,0,56,64,68,0,0,0,0,0,0,65,0,71,0,61,0,71,0,68,66,52,66,0,72,75,0,79,58,63
63,24,53,64,67,68,59,49,0,28,49,74,0,0,0,0,0,0,79,0,78,0,66,0,65,0,68,55,57,78,0,63,69,0,79,56,49
56,29,69,71,66,66,66,69,0,69,68,66,0,0,0,0,0,0,70,0,77,0,73,0,77,0,68,65,67,76,0,47,71,0,80,62,65
71,26,64,67,71,60,68,67,0,51,63,70,0,0,0,0,0,0,61,0,67,0,62,0,69,0,68,68,58,68,0,75,83,0,66,55,67
81,26,63,74,67,51,62,62,0,63,63,69,0,0,0,0,0,0,66,0,63,0,63,0,60,0,68,65,56,70,0,86,71,0,68,57,58
70,28,35,68,72,82,74,51,0,57,69,76,0,0,0,0,0,0,58,0,56,0,64,0,65,0,68,53,69,63,0,65,59,0,45,67,61
83,29,39,68,63,67,69,66,0,69,67,64,0,0,0,0,0,0,64,0,60,0,70,0,66,0,68,55,63,75,0,81,72,0,62,60,63
53,27,59,34,69,31,65,64,0,54,55,68,0,0,0,0,0,0,75,0,62,0,60,0,66,0,68,68,60,72,0,54,71,0,92,46,64
70,25,42,74,65,67,64,63,0,45,62,74,0,0,0,0,0,0,64,0,76,0,66,0,62,0,68,69,55,72,0,75,76,0,62,47,68
70,31,51,73,70,63,64,68,0,52,60,70,0,0,0,0,0,0,70,0,82,0,52,0,70,0,68,68,58,68,0,70,71,0,72,60,64
65,22,49,67,73,56,71,59,0,36,68,68,0,0,0,0,0,0,72,0,65,0,58,0,59,0,68,62,68,72,0,33,54,0,77,50,58
67,21,30,61,69,65,69,62,0,52,65,71,0,0,0,0,0,0,69,0,64,0,63,0,54,0,68,64,43,66,0,71,66,0,64,53,61
79,18,39,73,66,61,70,62,0,48,74,67,0,0,0,0,0,0,53,0,53,0,48,0,64,0,68,57,63,64,0,85,68,0,71,56,61
58,24,44,34,67,33,68,61,0,44,61,67,0,0,0,0,0,0,71,0,80,0,58,0,62,0,68,63,55,68,0,66,67,0,90,49,57
76,21,42,77,66,70,75,73,0,61,75,69,0,0,0,0,0,0,58,0,78,0,60,0,54,0,68,62,64,65,0,78,67,0,54,34,65
37,26,65,39,69,31,70,66,0,63,59,65,0,0,0,0,0,0,84,0,67,0,64,0,72,0,68,65,63,68,0,41,78,0,90,48,66
82,24,61,72,74,70,67,60,0,64,61,63,0,0,0,0,0,0,52,0,61,0,64,0,58,0,68,71,66,72,0,83,71,0,71,69,49
90,29,41,84,57,80,68,62,0,65,72,53,0,0,0,0,0,0,49,0,68,0,62,0,54,0,68,62,62,70,0,87,72,0,54,59,60
79,28,67,71,62,76,69,64,0,57,68,67,0,0,0,0,0,0,71,0,72,0,67,0,63,0,68,65,66,63,0,77,71,0,62,54,59
71,25,48,68,70,58,68,69,0,54,71,65,0,0,0,0,0,0,61,0,70,0,58,0,68,0,68,70,59,69,0,63,62,0,75,57,58
65,27,71,67,65,58,70,70,0,58,70,70,0,0,0,0,0,0,67,0,62,0,59,0,73,0,68,64,64,78,0,59,33,0,63,61,59
90,23,74,79,62,80,70,67,0,65,72,62,0,0,0,0,0,0,59,0,67,0,68,0,52,0,68,66,58,77,0,91,71,0,77,46,67
55,25,79,46,74,37,57,70,0,45,58,71,0,0,0,0,0,0,76,0,39,0,64,0,61,0,68,70,53,74,0,33,54,0,82,46,72
79,21,50,75,73,77,72,64,0,49,66,73,0,0,0,0,0,0,54,0,74,0,64,0,70,0,68,59,55,58,0,83,52,0,64,53,55
76,20,45,62,72,62,66,54,0,60,64,66,0,0,0,0,0,0,60,0,60,0,67,0,69,0,68,65,55,70,0,75,55,0,66,59,62
63,34,51,68,70,56,67,60,0,49,64,69,0,0,0,0,0,0,72,0,55,0,54,0,62,0,68,64,64,64,0,67,74,0,81,58,53
70,21,36,70,74,70,66,73,0,50,68,72,0,0,0,0,0,0,58,0,65,0,58,0,69,0,68,66,51,65,0,67,60,0,70,46,61
55,33,43,42,62,41,57,72,0,41,61,71,0,0,0,0,0,0,75,0,63,0,64,0,51,0,68,62,51,77,0,71,55,0,88,41,61
68,22,60,69,67,67,65,62,0,49,67,70,0,0,0,0,0,0,67,0,75,0,64,0,61,0,68,64,59,69,0,78,69,0,73,52,55
58,29,66,51,69,46,64,68,0,36,58,68,0,0,0,0,0,0,74,0,76,0,64,0,75,0,68,62,57,72,0,68,54,0,83,60,58
59,29,73,56,67,59,65,46,0,35,61,72,0,0,0,0,0,0,66,0,66,0,55,0,64,0,68,61,53,79,0,64,57,0,76,58,68
72,24,29,72,71,67,71,55,0,48,66,71,0,0,0,0,0,0,57,0,62,0,42,0,66,0,68,61,62,71,0,68,72,0,71,52,58
67,26,72,68,69,76,64,63,0,80,67,66,0,0,0,0,0,0,62,0,76,0,67,0,69,0,68,61,60,70,0,75,74,0,78,50,60
79,33,45,68,75,78,62,64,0,37,57,71,0,0,0,0,0,0,70,0,86,0,60,0,50,0,68,60,52,62,0,82,77,0,69,41,55
87,22,50,92,68,78,61,48,0,45,60,65,0,0,0,0,0,0,58,0,84,0,58,0,45,0,68,67,67,77,0,87,67,0,72,50,63
34,28,39,70,73,61,72,75,0,57,68,73,0,0,0,0,0,0,72,0,48,0,68,0,71,0,68,60,71,74,0,49,60,0,78,71,66
65,24,69,62,69,60,62,71,0,52,60,72,0,0,0,0,0,0,66,0,69,0,63,0,74,0,68,63,58,75,0,66,72,0,76,53,63
54,25,46,57,69,58,65,65,0,64,57,71,0,0,0,0,0,0,71,0,73,0,57,0,60,0,68,66,58,72,0,55,66,0,78,49,63
71,22,70,71,63,66,69,59,0,36,70,68,0,0,0,0,0,0,62,0,68,0,67,0,57,0,68,64,52,74,0,70,64,0,76,45,59
81,27,75,85,71,73,69,65,0,49,70,65,0,0,0,0,0,0,55,0,44,0,64,0,60,0,68,68,64,65,0,84,70,0,70,61,62
89,20,78,78,70,88,64,66,0,68,67,71,0,0,0,0,0,0,57,0,77,0,67,0,68,0,68,61,59,65,0,86,72,0,59,48,56
66,21,35,56,68,59,67,55,0,50,64,73,0,0,0,0,0,0,66,0,69,0,68,0,55,0,68,62,64,69,0,73,59,0,57,42,67
69,23,65,70,69,64,65,61,0,56,67,65,0,0,0,0,0,0,69,0,78,0,59,0,68,0,68,60,53,72,0,83,65,0,70,52,64
49,33,67,61,75,60,67,75,0,53,54,70,0,0,0,0,0,0,71,0,65,0,66,0,74,0,68,64,63,72,0,51,54,0,83,52,66
38,35,67,51,61,32,70,72,0,61,69,65,0,0,0,0,0,0,67,0,33,0,66,0,65,0,68,71,65,77,0,52,57,0,89,61,68
55,33,43,42,62,41,57,72,0,41,61,71,0,0,0,0,0,0,75,0,63,0,64,0,51,0,68,62,51,77,0,71,55,0,88,41,61
63,33,52,43,56,72,66,73,0,59,75,71,0,0,0,0,0,0,75,0,58,0,77,0,75,0,68,63,61,71,0,65,47,0,69,60,64
61,34,68,76,69,71,67,75,0,60,64,67,0,0,0,0,0,0,76,0,92,0,56,0,63,0,68,64,66,68,0,65,83,0,74,68,55
56,32,67,63,71,68,68,71,0,51,64,69,0,0,0,0,0,0,72,0,71,0,67,0,69,0,68,69,69,71,0,50,35,0,54,67,69
68,23,60,47,69,46,70,67,0,54,70,67,0,0,0,0,0,0,71,0,40,0,49,0,60,0,68,70,65,54,0,78,79,0,82,66,44
76,22,55,92,61,90,63,59,0,54,72,62,0,0,0,0,0,0,40,0,91,0,63,0,48,0,68,66,69,74,0,80,66,0,40,65,72
79,24,62,80,61,64,64,60,0,46,62,69,0,0,0,0,0,0,64,0,72,0,66,0,67,0,68,60,54,71,0,80,80,0,83,44,62
71,33,58,72,72,68,69,72,0,47,66,70,0,0,0,0,0,0,65,0,59,0,62,0,61,0,68,65,63,58,0,76,72,0,67,68,59
73,24,66,73,68,78,69,58,0,60,66,69,0,0,0,0,0,0,67,0,68,0,64,0,74,0,68,62,59,73,0,68,55,0,55,57,69
68,30,68,61,71,55,55,63,0,33,60,68,0,0,0,0,0,0,68,0,73,0,66,0,66,0,68,67,62,73,0,72,59,0,75,62,64
62,23,50,64,66,61,64,65,0,60,62,69,0,0,0,0,0,0,71,0,71,0,55,0,51,0,68,65,59,72,0,68,61,0,71,49,66
77,24,69,76,65,75,65,54,0,60,67,70,0,0,0,0,0,0,62,0,57,0,62,0,63,0,68,62,64,69,0,75,68,0,73,67,62
71,28,70,66,71,58,62,69,0,47,54,69,0,0,0,0,0,0,68,0,70,0,62,0,62,0,68,66,53,73,0,70,71,0,85,49,62
70,33,70,69,67,62,62,64,0,60,63,64,0,0,0,0,0,0,66,0,72,0,67,0,69,0,68,68,64,75,0,69,78,0,76,60,57
64,20,47,64,68,65,68,60,0,58,59,67,0,0,0,0,0,0,74,0,72,0,63,0,42,0,68,54,67,73,0,66,61,0,77,56,62
67,25,73,52,65,57,67,68,0,68,66,65,0,0,0,0,0,0,73,0,64,0,63,0,63,0,68,61,66,67,0,69,81,0,86,65,63
41,29,51,56,75,49,72,77,0,71,70,67,0,0,0,0,0,0,67,0,38,0,70,0,69,0,68,65,71,70,0,37,35,0,72,72,72
77,19,47,69,59,66,71,70,0,52,67,70,0,0,0,0,0,0,59,0,75,0,66,0,63,0,68,57,64,74,0,76,57,0,72,42,59
85,24,72,85,63,73,74,63,0,65,72,65,0,0,0,0,0,0,56,0,80,0,62,0,52,0,68,55,59,73,0,83,82,0,69,43,55
70,27,86,73,65,74,66,56,0,64,68,70,0,0,0,0,0,0,60,0,83,0,67,0,50,0,68,66,64,68,0,71,66,0,75,52,60
66,29,32,70,67,69,65,67,0,63,63,72,0,0,0,0,0,0,68,0,72,0,66,0,66,0,68,66,66,63,0,69,64,0,68,66,63
58,29,64,52,76,67,67,61,0,51,62,75,0,0,0,0,0,0,73,0,65,0,61,0,69,0,68,58,63,65,0,59,69,0,62,64,59
56,26,70,60,67,55,59,62,0,58,57,67,0,0,0,0,0,0,66,0,62,0,66,0,52,0,68,64,57,77,0,76,65,0,88,49,64
70,30,50,67,72,68,67,63,0,55,66,68,0,0,0,0,0,0,69,0,90,0,59,0,56,0,68,53,67,67,0,78,81,0,71,48,61
51,25,56,41,72,51,66,75,0,46,64,70,0,0,0,0,0,0,71,0,70,0,60,0,61,0,68,58,58,74,0,67,62,0,71,43,67
65,19,32,65,58,56,68,62,0,36,70,77,0,0,0,0,0,0,73,0,69,0,49,0,69,0,68,61,62,67,0,66,65,0,73,65,61
58,31,69,67,72,46,64,60,0,48,57,72,0,0,0,0,0,0,68,0,65,0,57,0,72,0,68,60,54,77,0,56,65,0,82,56,58
88,23,52,83,62,91,69,61,0,60,73,64,0,0,0,0,0,0,34,0,83,0,68,0,52,0,68,62,60,66,0,86,53,0,56,63,45
70,25,73,57,75,55,56,60,0,38,54,69,0,0,0,0,0,0,77,0,57,0,48,0,60,0,68,61,55,67,0,78,77,0,80,58,57
77,26,35,65,69,65,68,59,0,47,68,71,0,0,0,0,0,0,57,0,75,0,59,0,58,0,68,63,61,63,0,75,84,0,66,62,57
76,21,45,78,60,57,69,61,0,71,76,67,0,0,0,0,0,0,47,0,54,0,70,0,62,0,68,55,67,71,0,74,64,0,42,60,66
77,25,37,72,70,57,67,58,0,46,66,68,0,0,0,0,0,0,66,0,72,0,62,0,70,0,68,70,57,60,0,73,68,0,67,50,64
78,28,63,77,64,58,69,62,0,62,71,59,0,0,0,0,0,0,51,0,55,0,77,0,57,0,68,65,63,74,0,74,74,0,59,65,60
71,33,58,72,72,68,69,72,0,47,66,70,0,0,0,0,0,0,65,0,59,0,62,0,61,0,68,65,63,58,0,76,72,0,67,68,59
79,22,39,78,62,73,72,59,0,58,73,73,0,0,0,0,0,0,53,0,60,0,55,0,64,0,68,49,61,66,0,78,64,0,59,56,68
53,23,51,50,70,34,63,54,0,58,60,69,0,0,0,0,0,0,73,0,44,0,63,0,67,0,68,61,54,75,0,69,66,0,87,46,61
68,22,77,65,65,50,61,67,0,44,66,68,0,0,0,0,0,0,70,0,66,0,62,0,60,0,68,66,56,76,0,74,67,0,78,46,61
70,26,64,70,62,54,62,63,0,61,63,69,0,0,0,0,0,0,72,0,85,0,63,0,64,0,68,65,53,68,0,73,81,0,83,46,62
59,35,70,64,68,67,65,65,0,58,65,67,0,0,0,0,0,0,70,0,66,0,67,0,69,0,68,65,66,70,0,49,54,0,79,57,72
44,33,85,49,71,44,60,65,0,41,57,72,0,0,0,0,0,0,78,0,68,0,53,0,58,0,68,71,53,81,0,33,34,0,84,47,61
34,32,58,55,76,33,54,54,0,66,60,72,0,0,0,0,0,0,79,0,37,0,60,0,67,0,68,69,60,71,0,34,60,0,89,56,66
79,20,59,73,68,62,66,65,0,52,67,70,0,0,0,0,0,0,63,0,67,0,53,0,72,0,68,59,64,68,0,73,77,0,67,64,55
55,23,66,66,72,50,68,66,0,52,62,68,0,0,0,0,0,0,70,0,61,0,54,0,56,0,68,68,64,57,0,67,80,0,79,56,65
74,24,50,75,65,66,70,66,0,70,73,66,0,0,0,0,0,0,51,0,59,0,59,0,58,0,68,64,64,65,0,78,63,0,65,70,57
73,21,58,71,59,51,63,58,0,31,70,68,0,0,0,0,0,0,71,0,62,0,56,0,66,0,68,65,57,68,0,78,65,0,81,61,49
67,28,58,72,63,59,71,63,0,54,71,62,0,0,0,0,0,0,66,0,74,0,70,0,60,0,68,61,70,73,0,66,71,0,74,57,69
66,25,74,53,65,55,66,46,0,45,68,65,0,0,0,0,0,0,68,0,64,0,60,0,63,0,68,67,60,71,0,70,63,0,79,55,60
74,29,44,65,66,65,60,75,0,52,61,77,0,0,0,0,0,0,51,0,73,0,74,0,50,1,67,65,54,73,0,72,65,0,71,45,45
77,26,62,71,63,70,76,61,0,62,74,56,0,0,0,0,0,0,53,0,56,0,50,0,66,1,67,67,71,59,0,72,68,0,58,64,56
64,24,57,51,65,38,63,69,0,38,62,65,0,0,0,0,0,0,68,0,62,0,60,0,67,1,67,62,61,69,0,67,77,0,87,54,58
62,28,85,67,66,59,62,66,0,55,56,70,0,0,0,0,0,0,72,0,74,0,58,0,64,1,67,64,57,77,0,51,69,0,74,45,64
73,25,49,40,72,75,60,66,0,53,71,55,0,0,0,0,0,0,56,0,40,0,68,0,70,1,67,57,74,55,0,75,41,0,41,68,46
78,25,49,71,57,82,61,72,0,45,72,65,0,0,0,0,0,0,72,0,54,0,64,0,72,1,67,71,59,63,0,81,57,0,62,48,62
69,28,29,67,63,62,67,60,0,73,65,68,0,0,0,0,0,0,61,0,58,0,66,0,77,1,67,68,66,71,0,65,43,0,69,59,62
71,26,39,75,63,66,70,49,0,73,66,66,0,0,0,0,0,0,47,0,62,0,68,0,74,1,67,61,65,73,0,77,60,0,61,67,65
73,25,49,40,72,75,60,66,0,53,71,55,0,0,0,0,0,0,56,0,40,0,68,0,70,1,67,57,74,55,0,75,41,0,41,68,46
78,25,49,71,57,82,61,72,0,45,72,65,0,0,0,0,0,0,72,0,54,0,64,0,72,1,67,71,59,63,0,81,57,0,62,48,62
73,25,43,72,59,60,73,57,0,45,76,51,0,0,0,0,0,0,52,0,55,0,55,0,53,1,67,63,62,63,0,59,69,0,51,73,47
71,26,39,64,66,61,65,63,0,36,65,68,0,0,0,0,0,0,68,0,67,0,63,0,65,1,67,54,65,75,0,69,61,0,59,65,51
74,29,44,65,66,65,60,75,0,52,61,77,0,0,0,0,0,0,51,0,73,0,74,0,50,1,67,65,54,73,0,72,65,0,71,45,45
69,28,72,63,58,60,64,70,0,63,65,66,0,0,0,0,0,0,64,0,64,0,75,0,72,1,67,75,66,82,0,68,72,0,73,69,60
54,31,38,63,66,63,65,64,0,75,66,63,0,0,0,0,0,0,48,0,31,0,63,0,58,1,67,65,74,70,0,54,52,0,57,68,61
60,24,55,65,71,40,63,50,0,52,68,62,0,0,0,0,0,0,76,0,48,0,54,0,53,1,67,53,54,77,0,56,36,0,90,62,34
73,33,84,77,68,87,69,66,0,55,64,68,0,0,0,0,0,0,63,0,92,0,64,0,68,0,67,67,51,68,0,74,90,0,57,58,62
64,27,56,80,68,62,62,55,0,47,66,70,0,0,0,0,0,0,75,0,68,0,62,0,72,0,67,62,55,56,0,73,67,0,83,37,60
55,32,62,66,71,46,59,68,0,35,54,71,0,0,0,0,0,0,74,0,72,0,56,0,64,0,67,68,54,68,0,54,59,0,79,44,53
73,23,71,65,68,60,62,58,0,45,57,65,0,0,0,0,0,0,73,0,67,0,57,0,68,0,67,56,47,70,0,79,63,0,77,43,69
70,29,54,65,70,72,60,66,0,54,62,67,0,0,0,0,0,0,66,0,71,0,62,0,68,0,67,72,60,70,0,65,72,0,68,52,62
68,22,46,65,56,66,64,63,0,48,68,73,0,0,0,0,0,0,76,0,69,0,54,0,62,0,67,62,57,66,0,62,65,0,77,59,62
60,30,65,70,67,71,65,66,0,69,67,69,0,0,0,0,0,0,59,0,69,0,69,0,70,0,67,67,62,68,0,64,64,0,69,65,65
34,35,67,78,70,51,66,65,0,63,65,67,0,0,0,0,0,0,69,0,72,0,63,0,67,0,67,66,69,65,0,55,54,0,80,64,61
58,25,79,57,68,40,64,69,0,43,54,68,0,0,0,0,0,0,72,0,51,0,53,0,63,0,67,68,56,76,0,51,72,0,84,45,60
68,19,33,72,68,78,73,61,0,70,72,71,0,0,0,0,0,0,53,0,35,0,70,0,57,0,67,63,61,71,0,63,57,0,36,69,68
76,28,53,86,64,85,66,73,0,33,65,63,0,0,0,0,0,0,64,0,75,0,61,0,75,0,67,66,59,73,0,70,73,0,73,62,66
64,27,40,71,63,50,70,60,0,53,69,65,0,0,0,0,0,0,68,0,58,0,64,0,56,0,67,64,63,62,0,64,72,0,81,62,59
71,28,58,66,70,78,61,66,0,59,65,67,0,0,0,0,0,0,68,0,74,0,54,0,61,0,67,61,55,69,0,76,88,0,77,41,62
64,26,77,58,67,55,64,61,0,63,62,67,0,0,0,0,0,0,64,0,61,0,61,0,60,0,67,63,62,70,0,63,81,0,82,56,58
